title,description,references,remediationProcedure,id,name,author
"CRYPTOGRAPHIC MODULE AUTHENTICATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"AUTHENTICATOR FEEDBACK","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"AUTHENTICATOR MANAGEMENT","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"IDENTIFIER MANAGEMENT","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"DEVICE IDENTIFICATION AND AUTHENTICATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"USER IDENTIFICATION AND AUTHENTICATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"IDENTIFICATION AND AUTHENTICATION POLICY AND PROCEDURES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"INFORMATION SYSTEM BACKUP","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"TELECOMMUNICATIONS SERVICES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"ALTERNATE PROCESSING SITES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"ALTERNATE STORAGE SITES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CONTINGENCY PLAN UPDATE","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CONTINGENCY PLAN TESTING","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CONTINGENCY TRAINING","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CONTINGENCY PLAN","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"INFORMATION SYSTEM RECOVERY AND RECONSTITUTION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CONTINGENCY PLANNING POLICY AND PROCEDURES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"LEAST FUNCTIONALITY","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CONFIGURATION SETTINGS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"ACCESS RESTRICTIONS FOR CHANGE","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"MONITORING CONFIGURATION CHANGES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CONFIGURATION CHANGE CONTROL","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"BASELINE CONFIGURATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CONFIGURATION MANAGEMENT POLICY AND PROCEDURES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CONTINUOUS MONITORING","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SECURITY ACCREDITATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"PLAN OF ACTION AND MILESTONES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SECURITY CERTIFICATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"INFORMATION SYSTEM CONNECTIONS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SECURITY ASSESSMENTS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CERTIFICATION, ACCREDITATION, AND SECURITY ASSESSMENT POLICIES AND PROCEDURES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"PROTECTION OF AUDIT INFORMATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"TIME STAMPS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"AUDIT REDUCTION AND REPORT GENERATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"AUDIT MONITORING, ANALYSIS, AND REPORTING","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"AUDIT PROCESSING","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"AUDIT STORAGE CAPACITY","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CONTENT OF AUDIT RECORDS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"AUDITABLE EVENTS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"AUDIT RETENTION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"NON-REPUDIATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"AUDIT AND ACCOUNTABILITY POLICY AND PROCEDURES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SECURITY TRAINING RECORDS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SECURITY TRAINING","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SECURITY AWARENESS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SECURITY AWARENESS AND TRAINING POLICY AND PROCEDURES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"PREVIOUS LOGON NOTIFICATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SYSTEM USE NOTIFICATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"UNSUCCESSFUL LOGIN ATTEMPTS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"LEAST PRIVILEGE","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SEPARATION OF DUTIES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"INFORMATION FLOW ENFORCEMENT","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"ACCESS ENFORCEMENT","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"PUBLICLY ACCESSIBLE CONTENT","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"PERSONALLY OWNED INFORMATION SYSTEMS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"ACCOUNT MANAGEMENT ","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"ACCESS CONTROL FOR PORTABLE AND MOBILE DEVICES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"WIRELESS ACCESS RESTRICTIONS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"REMOTE ACCESS","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"AUTOMATED LABELING","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"AUTOMATED MARKING","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"PERMITTED ACTIONS WITHOUT IDENTIFICATION OR AUTHENTICATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SUPERVISION AND REVIEW — ACCESS CONTROL","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SESSION TERMINATION","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"SESSION LOCK","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"CONCURRENT SESSION CONTROL","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"ACCESS CONTROL POLICY AND PROCEDURES","Security and Privacy Controls for Federal Information Systems and Organizations","n/a","n/a","f5a6ee1a-ea74-43a3-a506-b9f7a63c1bd1","nist-sp800-53","National Institute of Standards and Technology (NIST)"
"Ensure that organizational systems containing CUI are protected during and after personnel actions such as terminations and transfers.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Screen individuals prior to authorizing access to organizational systems containing CUI.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Protect the confidentiality of backup CUI at storage locations.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Prohibit the use of portable storage devices when such devices have no identifiable owner.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Control the use of removable media on system components.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Implement cryptographic mechanisms to protect the confidentiality of CUI stored on digital media during transport unless otherwise protected by alternative physical safeguards.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","https://csrc.nist.gov/Projects/Cryptographic-Standards-and-Guidelines","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Control access to media containing CUI and maintain accountability for media during transport outside of controlled areas.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Mark media with necessary CUI markings and distribution limitations.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","https://www.archives.gov/files/cui/20161206-cui-marking-handbook-v1-1.pdf","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Sanitize or destroy system media containing CUI before disposal or release for reuse.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Limit access to CUI on system media to authorized users.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Protect (i.e. physically control and securely store) system media containing CUI, both paper and digital.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Supervise the maintenance activities of maintenance personnel without required access authorization.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Require multifactor authentication to establish nonlocal maintenance sessions via external network connections and terminate such connections when nonlocal maintenance is complete.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Check media containing diagnostic and test programs for malicious code before the media are used in organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Ensure equipment removed for off-site maintenance is sanitized of any CUI.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Provide controls on the tools, techniques, mechanisms, and personnel used to conduct system maintenance.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Perform maintenance on organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Test the organizational incident response capability.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Track, document, and report incidents to designated officials and/or authorities both internal and external to the organization.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Establish an operational incident-handling capability for organizational systems that includes preparation, detection, analysis, containment, recovery, and user response activities.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Allow temporary password use for system logons with an immediate change to a permanent password.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Prohibit password reuse for a specified number of generations.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Enforce a minimum password complexity and change of characters when new passwords are created.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Disable identifiers after a defined period of inactivity.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Prevent reuse of identifiers for a defined period.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Employ replay-resistant authentication mechanisms for network access to privileged and non-privileged accounts.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Use multifactor authentication for local and network access to privileged accounts and for network access to non-privileged accounts.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Authenticate (or verify) the identities of users, processes, or devices, as a prerequisite to allowing access to organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Obscure feedback of authentication information.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Store and transmit only cryptographically-protected passwords.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","https://csrc.nist.gov/Projects/Cryptographic-Standards-and-Guidelines","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Identify system users, processes acting on behalf of users, and devices.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Control and monitor user-installed software.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Apply deny-by-exception (blacklisting) policy to prevent the use of unauthorized software or deny-all, permit-by-exception (whitelisting) policy to allow the execution of authorized software.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Restrict, disable, or prevent the use of nonessential programs, functions, ports, protocols, and services.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Employ the principle of least functionality by configuring organizational systems to provide only essential capabilities.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Define, document, approve, and enforce physical and logical access restrictions associated with changes to organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Analyze the security impact of changes prior to implementation.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Track, review, approve or disapprove, and log changes to organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Establish and enforce security configuration settings for information technology products employed in organizational systems.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Establish and maintain baseline configurations and inventories of organizational systems (including hardware, software, firmware, and documentation) throughout the respective system development life cycles.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Limit management of audit logging functionality to a subset of privileged users.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Protect audit information and audit logging tools from unauthorized access, modification, and deletion.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Provide a system capability that compares and synchronizes internal system clocks with an authoritative source to generate time stamps for audit records.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","https://tools.ietf.org/pdf/rfc5905.pdf","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Provide audit record reduction and report generation to support on-demand analysis and reporting.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Correlate audit record review, analysis, and reporting processes for investigation and response to indications of unlawful, unauthorized, suspicious, or unusual activity.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Alert in the event of an audit logging process failure.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Review and update logged events.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Ensure that the actions of individual system users can be uniquely traced to those users so they can be held accountable for their actions.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Create and retain system audit logs and records to the extent needed to enable the monitoring, analysis, investigation, and reporting of unlawful or unauthorized system activity.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
"Provide security awareness training on recognizing and reporting potential indicators of insider threat.","Protecting Controlled Unclassified Information in Nonfederal Systems and Organizations","n/a","n/a","5f72c1c5-a819-4bcd-876c-05859188b3d4","nist-sp800-171","National Institute of Standards and Technology (NIST)"
