virtual_index,_time,_raw,clientip,status,uri,method,cookie
tutorial_m2,1775620863,"10.2.2.2 - - [08/Apr/2026:04:01:03 +0000] ""GET /t2 HTTP/1.1"" 404 90 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""session_id=sess_bb""",10.2.2.2,404,/t2,GET,session_id=sess_bb
tutorial_m2,1775620805,"10.2.2.1 - - [08/Apr/2026:04:00:05 +0000] ""GET /s1b HTTP/1.1"" 200 400 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""session_id=sess_aa""",10.2.2.1,200,/s1b,GET,session_id=sess_aa
tutorial_m2,1775620807,"10.2.2.1 - - [08/Apr/2026:04:00:07 +0000] ""POST /s2b HTTP/1.1"" 200 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""session_id=sess_aa""",10.2.2.1,200,/s2b,POST,session_id=sess_aa
tutorial_m2,1775620809,"10.2.2.1 - - [08/Apr/2026:04:00:09 +0000] ""GET /s3b HTTP/1.1"" 200 300 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""session_id=sess_aa""",10.2.2.1,200,/s3b,GET,session_id=sess_aa
tutorial_m2,1775620865,"10.2.2.2 - - [08/Apr/2026:04:01:05 +0000] ""GET /t1b HTTP/1.1"" 200 150 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""session_id=sess_bb""",10.2.2.2,200,/t1b,GET,session_id=sess_bb
tutorial_m2,1775620868,"10.2.2.2 - - [08/Apr/2026:04:01:08 +0000] ""GET /t2b HTTP/1.1"" 404 90 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""session_id=sess_bb""",10.2.2.2,404,/t2b,GET,session_id=sess_bb
tutorial_m3,1775624400,"192.168.0.10 - - [08/Apr/2026:05:00:00 +0000] ""GET /geo?lat=35.68&lon=139.76 HTTP/1.1"" 200 800 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",192.168.0.10,200,/geo?lat=35.68&lon=139.76,GET,-
tutorial_m3,1775624460,"192.168.0.11 - - [08/Apr/2026:05:01:00 +0000] ""GET /geo?lat=35.681&lon=139.761 HTTP/1.1"" 200 800 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",192.168.0.11,200,/geo?lat=35.681&lon=139.761,GET,-
tutorial_m3,1775624520,"192.168.0.12 - - [08/Apr/2026:05:02:00 +0000] ""GET /geo?lat=35.682&lon=139.762 HTTP/1.1"" 200 800 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",192.168.0.12,200,/geo?lat=35.682&lon=139.762,GET,-
tutorial_m3,1775624580,"192.168.0.13 - - [08/Apr/2026:05:03:00 +0000] ""GET /geo?lat=35.683&lon=139.76299999999998 HTTP/1.1"" 200 800 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",192.168.0.13,200,/geo?lat=35.683&lon=139.76299999999998,GET,-
tutorial_m3,1775625600,"192.168.1.0 - - [08/Apr/2026:05:20:00 +0000] ""GET /static/no-geo HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",192.168.1.0,200,/static/no-geo,GET,-
tutorial_m3,1775625660,"192.168.1.1 - - [08/Apr/2026:05:21:00 +0000] ""GET /static/no-geo HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",192.168.1.1,200,/static/no-geo,GET,-
tutorial_m3,1775625720,"192.168.1.2 - - [08/Apr/2026:05:22:00 +0000] ""GET /static/no-geo HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",192.168.1.2,200,/static/no-geo,GET,-
tutorial_m3,1775625780,"192.168.1.3 - - [08/Apr/2026:05:23:00 +0000] ""GET /static/no-geo HTTP/1.1"" 200 100 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",192.168.1.3,200,/static/no-geo,GET,-
tutorial_m4,1775628000,"10.3.3.1 - - [08/Apr/2026:06:00:00 +0000] ""GET /m HTTP/1.1"" 200 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.1,200,/m,GET,-
tutorial_m4,1775628060,"10.3.3.1 - - [08/Apr/2026:06:01:00 +0000] ""GET /m HTTP/1.1"" 201 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.1,201,/m,GET,-
tutorial_m4,1775628120,"10.3.3.1 - - [08/Apr/2026:06:02:00 +0000] ""GET /m HTTP/1.1"" 404 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.1,404,/m,GET,-
tutorial_m4,1775628180,"10.3.3.1 - - [08/Apr/2026:06:03:00 +0000] ""GET /m HTTP/1.1"" 401 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.1,401,/m,GET,-
tutorial_m4,1775628240,"10.3.3.1 - - [08/Apr/2026:06:04:00 +0000] ""GET /m HTTP/1.1"" 500 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.1,500,/m,GET,-
tutorial_m4,1775628300,"10.3.3.1 - - [08/Apr/2026:06:05:00 +0000] ""GET /m HTTP/1.1"" 502 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.1,502,/m,GET,-
tutorial_m4,1775628360,"10.3.3.1 - - [08/Apr/2026:06:06:00 +0000] ""GET /m HTTP/1.1"" 200 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.1,200,/m,GET,-
tutorial_m4,1775628420,"10.3.3.1 - - [08/Apr/2026:06:07:00 +0000] ""GET /m HTTP/1.1"" 301 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.1,301,/m,GET,-
tutorial_m4,1775629200,"10.3.3.2 - - [08/Apr/2026:06:20:00 +0000] ""GET /m2 HTTP/1.1"" 200 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.2,200,/m2,GET,-
tutorial_m4,1775629260,"10.3.3.2 - - [08/Apr/2026:06:21:00 +0000] ""GET /m2 HTTP/1.1"" 201 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.2,201,/m2,GET,-
tutorial_m4,1775629320,"10.3.3.2 - - [08/Apr/2026:06:22:00 +0000] ""GET /m2 HTTP/1.1"" 404 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.2,404,/m2,GET,-
tutorial_m4,1775629380,"10.3.3.2 - - [08/Apr/2026:06:23:00 +0000] ""GET /m2 HTTP/1.1"" 401 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.2,401,/m2,GET,-
tutorial_m4,1775629440,"10.3.3.2 - - [08/Apr/2026:06:24:00 +0000] ""GET /m2 HTTP/1.1"" 500 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.2,500,/m2,GET,-
tutorial_m4,1775629500,"10.3.3.2 - - [08/Apr/2026:06:25:00 +0000] ""GET /m2 HTTP/1.1"" 502 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.2,502,/m2,GET,-
tutorial_m4,1775629560,"10.3.3.2 - - [08/Apr/2026:06:26:00 +0000] ""GET /m2 HTTP/1.1"" 200 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.2,200,/m2,GET,-
tutorial_m4,1775629620,"10.3.3.2 - - [08/Apr/2026:06:27:00 +0000] ""GET /m2 HTTP/1.1"" 301 200 ""-"" ""Mozilla/5.0 (compatible; SplunkLesson/1.0)"" ""-""",10.3.3.2,301,/m2,GET,-
