_raw,host,index,source,sourcetype,_time

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eccaad72d00009a3759b1cd	displayName=tt12	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec511092b31055736d68a98	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tt12	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eccaad72d00009a3759b1cc	displayName=tt11	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec511092b31055736d68a98	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tt11	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eccaad72d00009a3759b1c0	displayName=tt1	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec511092b31055736d68a98	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tt1	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5ee9fee12d000084bc59b29a	displayName=tt	_updateVersion=0	siteAssociations=[]	description=tt	userAssociations_userId=0000ffff0000000000000020	name=tt	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eea1f322d0000dcc059bd0e	displayName=tn_GOLF-999	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tn_GOLF-999	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eea15192d00000cc059b7dc	displayName=tn_GOLF-998	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tn_GOLF-998	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eea152d2d000029c059b7e7	displayName=tn_GOLF-997	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tn_GOLF-997	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eea0d5d2d000060bf59b422	displayName=tn_GOLF-996	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tn_GOLF-996	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eea19e22d000095c059ba29	displayName=tn_GOLF-995	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tn_GOLF-995	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eea0b5a2d000055bf59b2c9	displayName=tn_GOLF-994	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tn_GOLF-994	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eea1df02d0000d1c059bc4e	displayName=tn_GOLF-993	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tn_GOLF-993	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eea17ad2d00004dc059b94b	displayName=tn_GOLF-992	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tn_GOLF-992	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eea0e2a2d000047bf59b4b6	displayName=tn_GOLF-991	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tn_GOLF-991	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eea114d2d0000aabf59b626	displayName=tn_GOLF-990	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tn_GOLF-990	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:22	mso_host=x.x.x.x	mso_api_endpoint=tenantDetails	id=5eea1e382d0000cdc059bc7a	displayName=tn_GOLF-99	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=tn_GOLF-99	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:22

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643532c000005524b2e82	id=5eea1a1e2d00008dc059ba4a	displayName=ST166	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST166	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643532c000005524b2e82	id=5eea16982d000021c059b8aa	displayName=ST168	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST168	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643532c000005524b2e82	id=5eea0e4d2d00005dbf59b4d0	displayName=ST167	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST167	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643512c000034524b2e81	id=5eea1ec62d0000d1c059bcd2	displayName=ST165	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST165	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643512c000034524b2e81	id=5eea15752d00003bc059b803	displayName=ST164	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST164	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643512c000034524b2e81	id=5eea0fd92d000089bf59b555	displayName=ST163	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST163	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f36434e2c000032524b2e80	id=5eea1a392d000092c059ba56	displayName=ST161	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST161	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f36434e2c000032524b2e80	id=5eea165c2d000014c059b886	displayName=ST162	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST162	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f36434e2c000032524b2e80	id=5eea11b92d0000b1bf59b664	displayName=ST160	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST160	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f36434c2c000005524b2e7f	id=5eea1fa92d0000d7c059bd50	displayName=ST159	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST159	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f36434c2c000005524b2e7f	id=5eea1dfa2d0000c5c059bc54	displayName=ST158	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST158	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f36434c2c000005524b2e7f	id=5eea0e1b2d00005dbf59b4ab	displayName=ST16	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST16	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643492c000005524b2e7e	id=5eea215b2d0000d1c059be57	displayName=ST155	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST155	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643492c000005524b2e7e	id=5eea1ff32d0000d7c059bd7b	displayName=ST156	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST156	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643492c000005524b2e7e	id=5eea16032d000037c059b854	displayName=ST157	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST157	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643472c000005524b2e7d	id=5eea1e2b2d0000cdc059bc72	displayName=ST153	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST153	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643472c000005524b2e7d	id=5eea133b2d0000ecbf59b6e8	displayName=ST152	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST152	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643472c000005524b2e7d	id=5eea12712d0000c2bf59b6ca	displayName=ST154	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST154	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643442c000032524b2e7c	id=5eea17182d000021c059b8f5	displayName=ST151	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST151	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

"current_time=2020-08-27T22:18:53	mso_host=x.x.x.x	mso_api_endpoint=schemaTenants	mso_schema_id=5f3643442c000032524b2e7c	id=5eea14f32d000029c059b7c5	displayName=ST150	_updateVersion=0	siteAssociations_cloudAccount=None	siteAssociations_siteId=5ec79fd37300002c213ecebe	siteAssociations_azureAccount=None	siteAssociations_awsAccount=None	userAssociations_userId=0000ffff0000000000000020	name=ST150	_versionDefaulted=False",SPLUNK,main,/opt/splunk/etc/apps/TA_cisco-ACI/bin/collect_mso.py -mso tenant site schema,cisco:mso,2020-08-27T22:18:53

