"_time","equipment_id","station_id","cell_id","shop_id","enterprise_id","facility_id","process_id","process_instance_id","activity_id","activity_instance_id","task_id","task_instance_id","task_instance_start","task_instance_duration","task_instance_end","product_type_id","batch_id","product_instance_id","process_reference_function","task_planned_duration"
"2018-03-21T07:49:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5340,"ACRO-01",5340,"CHAIN-2800",1521614940,1521614940,60,1521615000,Wafer,5340,5340,Transformieren,60
"2018-03-21T07:50:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5346,"ACRO-01",5346,"CHAIN-2800",1521615000,1521615000,60,1521615060,Wafer,5346,5346,Transformieren,60
"2018-03-21T07:51:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5352,"ACRO-01",5352,"CHAIN-2800",1521615060,1521615060,60,1521615120,Wafer,5352,5352,Transformieren,60
"2018-03-21T07:52:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5358,"ACRO-01",5358,"CHAIN-2800",1521615120,1521615120,60,1521615180,Wafer,5358,5358,Transformieren,60
"2018-03-21T07:53:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5364,"ACRO-01",5364,"CHAIN-2800",1521615180,1521615180,60,1521615240,Wafer,5364,5364,Transformieren,60
"2018-03-21T07:54:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5370,"ACRO-01",5370,"CHAIN-2800",1521615240,1521615240,60,1521615300,Wafer,5370,5370,Transformieren,60
"2018-03-21T07:55:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5376,"ACRO-01",5376,"CHAIN-2800",1521615300,1521615300,60,1521615360,Wafer,5376,5376,Transformieren,60
"2018-03-21T07:56:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5382,"ACRO-01",5382,"CHAIN-2800",1521615360,1521615360,60,1521615420,Wafer,5382,5382,Transformieren,60
"2018-03-21T07:57:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5388,"ACRO-01",5388,"CHAIN-2800",1521615420,1521615420,60,1521615480,Wafer,5388,5388,Transformieren,60
"2018-03-21T07:58:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5394,"ACRO-01",5394,"CHAIN-2800",1521615480,1521615480,60,1521615540,Wafer,5394,5394,Transformieren,60
"2018-03-21T07:59:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5400,"ACRO-01",5400,"CHAIN-2800",1521615540,1521615540,60,1521615600,Wafer,5400,5400,Transformieren,60
"2018-03-21T08:00:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5406,"ACRO-01",5406,"CHAIN-2800",1521615600,1521615600,60,1521615660,Wafer,5406,5406,Transformieren,60
"2018-03-21T08:01:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5412,"ACRO-01",5412,"CHAIN-2800",1521615660,1521615660,60,1521615720,Wafer,5412,5412,Transformieren,60
"2018-03-21T08:02:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5418,"ACRO-01",5418,"CHAIN-2800",1521615720,1521615720,60,1521615780,Wafer,5418,5418,Transformieren,60
"2018-03-21T08:03:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5424,"ACRO-01",5424,"CHAIN-2800",1521615780,1521615780,60,1521615840,Wafer,5424,5424,Transformieren,60
"2018-03-21T08:04:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5430,"ACRO-01",5430,"CHAIN-2800",1521615840,1521615840,60,1521615900,Wafer,5430,5430,Transformieren,60
"2018-03-21T08:05:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5436,"ACRO-01",5436,"CHAIN-2800",1521615900,1521615900,60,1521615960,Wafer,5436,5436,Transformieren,60
"2018-03-21T08:06:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5442,"ACRO-01",5442,"CHAIN-2800",1521615960,1521615960,60,1521616020,Wafer,5442,5442,Transformieren,60
"2018-03-21T08:07:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5448,"ACRO-01",5448,"CHAIN-2800",1521616020,1521616020,60,1521616080,Wafer,5448,5448,Transformieren,60
"2018-03-21T08:08:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5454,"ACRO-01",5454,"CHAIN-2800",1521616080,1521616080,60,1521616140,Wafer,5454,5454,Transformieren,60
"2018-03-21T08:09:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5460,"ACRO-01",5460,"CHAIN-2800",1521616140,1521616140,60,1521616200,Wafer,5460,5460,Transformieren,60
"2018-03-21T08:10:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5466,"ACRO-01",5466,"CHAIN-2800",1521616200,1521616200,60,1521616260,Wafer,5466,5466,Transformieren,60
"2018-03-21T08:11:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5472,"ACRO-01",5472,"CHAIN-2800",1521616260,1521616260,60,1521616320,Wafer,5472,5472,Transformieren,60
"2018-03-21T08:12:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5478,"ACRO-01",5478,"CHAIN-2800",1521616320,1521616320,60,1521616380,Wafer,5478,5478,Transformieren,60
"2018-03-21T08:13:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5484,"ACRO-01",5484,"CHAIN-2800",1521616380,1521616380,60,1521616440,Wafer,5484,5484,Transformieren,60
"2018-03-21T08:14:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5490,"ACRO-01",5490,"CHAIN-2800",1521616440,1521616440,60,1521616500,Wafer,5490,5490,Transformieren,60
"2018-03-21T08:15:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5496,"ACRO-01",5496,"CHAIN-2800",1521616500,1521616500,60,1521616560,Wafer,5496,5496,Transformieren,60
"2018-03-21T08:16:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5502,"ACRO-01",5502,"CHAIN-2800",1521616560,1521616560,60,1521616620,Wafer,5502,5502,Transformieren,60
"2018-03-21T08:17:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5508,"ACRO-01",5508,"CHAIN-2800",1521616620,1521616620,60,1521616680,Wafer,5508,5508,Transformieren,60
"2018-03-21T08:18:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5514,"ACRO-01",5514,"CHAIN-2800",1521616680,1521616680,60,1521616740,Wafer,5514,5514,Transformieren,60
"2018-03-21T08:19:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5520,"ACRO-01",5520,"CHAIN-2800",1521616740,1521616740,60,1521616800,Wafer,5520,5520,Transformieren,60
"2018-03-21T08:20:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5526,"ACRO-01",5526,"CHAIN-2800",1521616800,1521616800,60,1521616860,Wafer,5526,5526,Transformieren,60
"2018-03-21T08:21:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5532,"ACRO-01",5532,"CHAIN-2800",1521616860,1521616860,60,1521616920,Wafer,5532,5532,Transformieren,60
"2018-03-21T08:22:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5538,"ACRO-01",5538,"CHAIN-2800",1521616920,1521616920,60,1521616980,Wafer,5538,5538,Transformieren,60
"2018-03-21T08:23:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5544,"ACRO-01",5544,"CHAIN-2800",1521616980,1521616980,60,1521617040,Wafer,5544,5544,Transformieren,60
"2018-03-21T08:24:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5550,"ACRO-01",5550,"CHAIN-2800",1521617040,1521617040,60,1521617100,Wafer,5550,5550,Transformieren,60
"2018-03-21T08:25:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5556,"ACRO-01",5556,"CHAIN-2800",1521617100,1521617100,60,1521617160,Wafer,5556,5556,Transformieren,60
"2018-03-21T08:26:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5562,"ACRO-01",5562,"CHAIN-2800",1521617160,1521617160,60,1521617220,Wafer,5562,5562,Transformieren,60
"2018-03-21T08:27:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5568,"ACRO-01",5568,"CHAIN-2800",1521617220,1521617220,60,1521617280,Wafer,5568,5568,Transformieren,60
"2018-03-21T08:28:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5574,"ACRO-01",5574,"CHAIN-2800",1521617280,1521617280,60,1521617340,Wafer,5574,5574,Transformieren,60
"2018-03-21T08:29:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5580,"ACRO-01",5580,"CHAIN-2800",1521617340,1521617340,60,1521617400,Wafer,5580,5580,Transformieren,60
"2018-03-21T08:30:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5586,"ACRO-01",5586,"CHAIN-2800",1521617400,1521617400,60,1521617460,Wafer,5586,5586,Transformieren,60
"2018-03-21T08:31:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5592,"ACRO-01",5592,"CHAIN-2800",1521617460,1521617460,60,1521617520,Wafer,5592,5592,Transformieren,60
"2018-03-21T08:32:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5598,"ACRO-01",5598,"CHAIN-2800",1521617520,1521617520,60,1521617580,Wafer,5598,5598,Transformieren,60
"2018-03-21T08:33:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5604,"ACRO-01",5604,"CHAIN-2800",1521617580,1521617580,60,1521617640,Wafer,5604,5604,Transformieren,60
"2018-03-21T08:34:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5610,"ACRO-01",5610,"CHAIN-2800",1521617640,1521617640,60,1521617700,Wafer,5610,5610,Transformieren,60
"2018-03-21T08:35:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5616,"ACRO-01",5616,"CHAIN-2800",1521617700,1521617700,60,1521617760,Wafer,5616,5616,Transformieren,60
"2018-03-21T08:36:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5622,"ACRO-01",5622,"CHAIN-2800",1521617760,1521617760,60,1521617820,Wafer,5622,5622,Transformieren,60
"2018-03-21T08:37:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5628,"ACRO-01",5628,"CHAIN-2800",1521617820,1521617820,60,1521617880,Wafer,5628,5628,Transformieren,60
"2018-03-21T08:38:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5634,"ACRO-01",5634,"CHAIN-2800",1521617880,1521617880,60,1521617940,Wafer,5634,5634,Transformieren,60
"2018-03-21T08:39:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5640,"ACRO-01",5640,"CHAIN-2800",1521617940,1521617940,60,1521618000,Wafer,5640,5640,Transformieren,60
"2018-03-21T08:40:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5646,"ACRO-01",5646,"CHAIN-2800",1521618000,1521618000,60,1521618060,Wafer,5646,5646,Transformieren,60
"2018-03-21T08:41:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5652,"ACRO-01",5652,"CHAIN-2800",1521618060,1521618060,60,1521618120,Wafer,5652,5652,Transformieren,60
"2018-03-21T08:42:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5658,"ACRO-01",5658,"CHAIN-2800",1521618120,1521618120,60,1521618180,Wafer,5658,5658,Transformieren,60
"2018-03-21T08:43:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5664,"ACRO-01",5664,"CHAIN-2800",1521618180,1521618180,60,1521618240,Wafer,5664,5664,Transformieren,60
"2018-03-21T08:44:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5670,"ACRO-01",5670,"CHAIN-2800",1521618240,1521618240,60,1521618300,Wafer,5670,5670,Transformieren,60
"2018-03-21T08:45:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5676,"ACRO-01",5676,"CHAIN-2800",1521618300,1521618300,60,1521618360,Wafer,5676,5676,Transformieren,60
"2018-03-21T08:46:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5682,"ACRO-01",5682,"CHAIN-2800",1521618360,1521618360,60,1521618420,Wafer,5682,5682,Transformieren,60
"2018-03-21T08:47:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5688,"ACRO-01",5688,"CHAIN-2800",1521618420,1521618420,60,1521618480,Wafer,5688,5688,Transformieren,60
"2018-03-21T08:48:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5694,"ACRO-01",5694,"CHAIN-2800",1521618480,1521618480,60,1521618540,Wafer,5694,5694,Transformieren,60
"2018-03-21T08:49:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5700,"ACRO-01",5700,"CHAIN-2800",1521618540,1521618540,60,1521618600,Wafer,5700,5700,Transformieren,60
"2018-03-21T08:50:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5706,"ACRO-01",5706,"CHAIN-2800",1521618600,1521618600,60,1521618660,Wafer,5706,5706,Transformieren,60
"2018-03-21T08:51:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5712,"ACRO-01",5712,"CHAIN-2800",1521618660,1521618660,60,1521618720,Wafer,5712,5712,Transformieren,60
"2018-03-21T08:52:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5718,"ACRO-01",5718,"CHAIN-2800",1521618720,1521618720,60,1521618780,Wafer,5718,5718,Transformieren,60
"2018-03-21T08:53:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5724,"ACRO-01",5724,"CHAIN-2800",1521618780,1521618780,60,1521618840,Wafer,5724,5724,Transformieren,60
"2018-03-21T08:54:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5730,"ACRO-01",5730,"CHAIN-2800",1521618840,1521618840,60,1521618900,Wafer,5730,5730,Transformieren,60
"2018-03-21T08:55:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5736,"ACRO-01",5736,"CHAIN-2800",1521618900,1521618900,60,1521618960,Wafer,5736,5736,Transformieren,60
"2018-03-21T08:56:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5742,"ACRO-01",5742,"CHAIN-2800",1521618960,1521618960,60,1521619020,Wafer,5742,5742,Transformieren,60
"2018-03-21T08:57:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5748,"ACRO-01",5748,"CHAIN-2800",1521619020,1521619020,60,1521619080,Wafer,5748,5748,Transformieren,60
"2018-03-21T08:58:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5754,"ACRO-01",5754,"CHAIN-2800",1521619080,1521619080,60,1521619140,Wafer,5754,5754,Transformieren,60
"2018-03-21T08:59:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5760,"ACRO-01",5760,"CHAIN-2800",1521619140,1521619140,60,1521619200,Wafer,5760,5760,Transformieren,60
"2018-03-21T09:00:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5766,"ACRO-01",5766,"CHAIN-2800",1521619200,1521619200,60,1521619260,Wafer,5766,5766,Transformieren,60
"2018-03-21T09:01:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5772,"ACRO-01",5772,"CHAIN-2800",1521619260,1521619260,60,1521619320,Wafer,5772,5772,Transformieren,60
"2018-03-21T09:02:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5778,"ACRO-01",5778,"CHAIN-2800",1521619320,1521619320,60,1521619380,Wafer,5778,5778,Transformieren,60
"2018-03-21T09:03:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5784,"ACRO-01",5784,"CHAIN-2800",1521619380,1521619380,60,1521619440,Wafer,5784,5784,Transformieren,60
"2018-03-21T09:04:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5790,"ACRO-01",5790,"CHAIN-2800",1521619440,1521619440,60,1521619500,Wafer,5790,5790,Transformieren,60
"2018-03-21T09:05:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5796,"ACRO-01",5796,"CHAIN-2800",1521619500,1521619500,60,1521619560,Wafer,5796,5796,Transformieren,60
"2018-03-21T09:06:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5802,"ACRO-01",5802,"CHAIN-2800",1521619560,1521619560,60,1521619620,Wafer,5802,5802,Transformieren,60
"2018-03-21T09:07:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5808,"ACRO-01",5808,"CHAIN-2800",1521619620,1521619620,60,1521619680,Wafer,5808,5808,Transformieren,60
"2018-03-21T09:08:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5814,"ACRO-01",5814,"CHAIN-2800",1521619680,1521619680,60,1521619740,Wafer,5814,5814,Transformieren,60
"2018-03-21T09:09:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5820,"ACRO-01",5820,"CHAIN-2800",1521619740,1521619740,60,1521619800,Wafer,5820,5820,Transformieren,60
"2018-03-21T09:10:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5826,"ACRO-01",5826,"CHAIN-2800",1521619800,1521619800,60,1521619860,Wafer,5826,5826,Transformieren,60
"2018-03-21T09:11:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5832,"ACRO-01",5832,"CHAIN-2800",1521619860,1521619860,60,1521619920,Wafer,5832,5832,Transformieren,60
"2018-03-21T09:12:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5838,"ACRO-01",5838,"CHAIN-2800",1521619920,1521619920,60,1521619980,Wafer,5838,5838,Transformieren,60
"2018-03-21T09:13:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5844,"ACRO-01",5844,"CHAIN-2800",1521619980,1521619980,60,1521620040,Wafer,5844,5844,Transformieren,60
"2018-03-21T09:14:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5850,"ACRO-01",5850,"CHAIN-2800",1521620040,1521620040,60,1521620100,Wafer,5850,5850,Transformieren,60
"2018-03-21T09:15:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5856,"ACRO-01",5856,"CHAIN-2800",1521620100,1521620100,60,1521620160,Wafer,5856,5856,Transformieren,60
"2018-03-21T09:16:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5862,"ACRO-01",5862,"CHAIN-2800",1521620160,1521620160,60,1521620220,Wafer,5862,5862,Transformieren,60
"2018-03-21T09:17:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5868,"ACRO-01",5868,"CHAIN-2800",1521620220,1521620220,60,1521620280,Wafer,5868,5868,Transformieren,60
"2018-03-21T09:18:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5874,"ACRO-01",5874,"CHAIN-2800",1521620280,1521620280,60,1521620340,Wafer,5874,5874,Transformieren,60
"2018-03-21T09:19:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5880,"ACRO-01",5880,"CHAIN-2800",1521620340,1521620340,60,1521620400,Wafer,5880,5880,Transformieren,60
"2018-03-21T09:20:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5886,"ACRO-01",5886,"CHAIN-2800",1521620400,1521620400,60,1521620460,Wafer,5886,5886,Transformieren,60
"2018-03-21T09:21:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5892,"ACRO-01",5892,"CHAIN-2800",1521620460,1521620460,60,1521620520,Wafer,5892,5892,Transformieren,60
"2018-03-21T09:22:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5898,"ACRO-01",5898,"CHAIN-2800",1521620520,1521620520,60,1521620580,Wafer,5898,5898,Transformieren,60
"2018-03-21T09:23:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5904,"ACRO-01",5904,"CHAIN-2800",1521620580,1521620580,60,1521620640,Wafer,5904,5904,Transformieren,60
"2018-03-21T09:24:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5910,"ACRO-01",5910,"CHAIN-2800",1521620640,1521620640,60,1521620700,Wafer,5910,5910,Transformieren,60
"2018-03-21T09:25:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5916,"ACRO-01",5916,"CHAIN-2800",1521620700,1521620700,60,1521620760,Wafer,5916,5916,Transformieren,60
"2018-03-21T09:26:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5922,"ACRO-01",5922,"CHAIN-2800",1521620760,1521620760,60,1521620820,Wafer,5922,5922,Transformieren,60
"2018-03-21T09:27:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5928,"ACRO-01",5928,"CHAIN-2800",1521620820,1521620820,60,1521620880,Wafer,5928,5928,Transformieren,60
"2018-03-21T09:28:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5934,"ACRO-01",5934,"CHAIN-2800",1521620880,1521620880,60,1521620940,Wafer,5934,5934,Transformieren,60
"2018-03-21T09:29:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5940,"ACRO-01",5940,"CHAIN-2800",1521620940,1521620940,60,1521621000,Wafer,5940,5940,Transformieren,60
"2018-03-21T09:30:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5946,"ACRO-01",5946,"CHAIN-2800",1521621000,1521621000,60,1521621060,Wafer,5946,5946,Transformieren,60
"2018-03-21T09:31:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5952,"ACRO-01",5952,"CHAIN-2800",1521621060,1521621060,60,1521621120,Wafer,5952,5952,Transformieren,60
"2018-03-21T09:32:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5958,"ACRO-01",5958,"CHAIN-2800",1521621120,1521621120,60,1521621180,Wafer,5958,5958,Transformieren,60
"2018-03-21T09:33:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5964,"ACRO-01",5964,"CHAIN-2800",1521621180,1521621180,60,1521621240,Wafer,5964,5964,Transformieren,60
"2018-03-21T09:34:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5970,"ACRO-01",5970,"CHAIN-2800",1521621240,1521621240,60,1521621300,Wafer,5970,5970,Transformieren,60
"2018-03-21T09:35:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5976,"ACRO-01",5976,"CHAIN-2800",1521621300,1521621300,60,1521621360,Wafer,5976,5976,Transformieren,60
"2018-03-21T09:36:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5982,"ACRO-01",5982,"CHAIN-2800",1521621360,1521621360,60,1521621420,Wafer,5982,5982,Transformieren,60
"2018-03-21T09:37:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5988,"ACRO-01",5988,"CHAIN-2800",1521621420,1521621420,60,1521621480,Wafer,5988,5988,Transformieren,60
"2018-03-21T09:38:00.000+0100","CH-01","ETXI-01","PVD-GRP-01",PVD,"DE-01","450mm-Fertigung",PVD,5994,"ACRO-01",5994,"CHAIN-2800",1521621480,1521621480,60,1521621540,Wafer,5994,5994,Transformieren,60
