index,host,source,sourcetype,"_raw"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:50:05 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|1|rt=5/9/2018 14:49:30 PM cat=Denial Of Service cs2=Suspected ransomware intrusion activity cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=johny dhost=jr-vrns-fs filePath=<Access Path> fname=passwords.txt act=<Event Type> dvchost=jr-vrns-fs dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:50:05 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|5|rt=5/9/2018 14:49:30 PM cat=Intrusion cs2=Suspicious access activity: non-admin access to system binaries in non-system locations cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=ofer dhost=varonis-qa filePath=<Access Path> fname=doc.txt act=<Event Type> dvchost=varonis-qa dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:50:05 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|3|rt=5/9/2018 14:49:30 PM cat=Privilege escalation cs2=Suspicious access activity: non-admin access to files containing credentials cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=inbar dhost=jr-vrns-fs filePath=<Access Path> fname=some.dll act=<Event Type> dvchost=jr-vrns-fs dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:50:05 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|2|rt=5/9/2018 14:49:30 PM cat=Privilege escalation cs2=Suspicious access activity: non-admin access to startup files and scripts cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=rick dhost=jr-vrns-fs filePath=<Access Path> fname=some.dll act=<Event Type> dvchost=jr-vrns-fs dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:50:05 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|3|rt=5/9/2018 14:49:30 PM cat=Privilege Escalation cs2=Suspicious access activity: service account access to file containing credentials cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=johny dhost=jr-vrns-fs filePath=<Access Path> fname=some.dll act=<Event Type> dvchost=jr-vrns-fs dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:50:05 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|3|rt=5/9/2018 14:49:30 PM cat=Obfuscation cs2=Suspicious mailbox activity: multiple messages marked as unread by user other than the mailbox owner cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=rick dhost=jr-net-dc filePath=<Access Path> fname=doc.txt act=<Event Type> dvchost=jr-net-dc dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:50:06 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|5|rt=5/9/2018 14:49:30 PM cat=Reconnaissance cs2=System administration tools accessed cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=johny dhost=jr-net-dc filePath=<Access Path> fname=license act=<Event Type> dvchost=jr-net-dc dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:50:06 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|4|rt=5/9/2018 14:49:30 PM cat=Reconnaissance cs2=System administration tools created or modified cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=inbar dhost=varonis-qa filePath=<Access Path> fname=passwords.txt act=<Event Type> dvchost=varonis-qa dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:54:24 192.168.1.20 Varonis - DatAlert: This is a test syslog message sent from Varonis DatAdvantage."
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:56:44 192.168.1.21 Varonis - DatAlert: LEEF:9.1.0|Varonis|DatAdvantage|6.3.213|Crypto activity detected|	cat=Denial Of Service	devTime=5/9/2018 10:53:49 AM	devTimeFormat=MMM dd yyyy HH:mm:ss	proto=Syslog	sev=0	src=192.168.1.20	Device_Name=JR-VRNS-IDU	Alert_Description=	usrName=johnyr.net\Johny Ragimov	accountName=johny	domain=johnyr.net	Event_Type=File created	Event_Type_ID=2	Event_Status=Success	Affected_Object=Help_Decrypt0.txt	Event_File_Server_Domain=jr-vrns-fs	Affected_Object_Path=C:\Pub Share\Help_Decrypt0.txt	Event_Additional_Data=	Threshold_Value=	Threshold_First_Timestamp=	Event_by_MailboxOwner=	Email_Sender=	Mailbox_Access_by_Owner=	Email_Item=	Email_Attachment_Name=	Email_Recipients=	Email_Date=	Account_of_Changed_Permissions=	Permissions_Changes=None	Permissions_before_Change=None	Permissions_after_Change=None	Alert_Page_URL=/#/app/analytics/entity/Alert/339496d9-b535-440f-9830-8d53e14fe37c	Alert_ID=339496d9-b535-440f-9830-8d53e14fe37c"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:56:48 192.168.1.21 Varonis - DatAlert: LEEF:9.1.0|Varonis|DatAdvantage|6.3.213|Crypto activity detected|	cat=Denial Of Service	devTime=5/9/2018 10:53:49 AM	devTimeFormat=MMM dd yyyy HH:mm:ss	proto=Syslog	sev=0	src=192.168.1.20	Device_Name=JR-VRNS-IDU	Alert_Description=	usrName=johnyr.net\Johny Ragimov	accountName=johny	domain=johnyr.net	Event_Type=File created	Event_Type_ID=2	Event_Status=Success	Affected_Object=Help_Decrypt1.txt	Event_File_Server_Domain=jr-vrns-fs	Affected_Object_Path=C:\Pub Share\Help_Decrypt1.txt	Event_Additional_Data=	Threshold_Value=	Threshold_First_Timestamp=	Event_by_MailboxOwner=	Email_Sender=	Mailbox_Access_by_Owner=	Email_Item=	Email_Attachment_Name=	Email_Recipients=	Email_Date=	Account_of_Changed_Permissions=	Permissions_Changes=None	Permissions_before_Change=None	Permissions_after_Change=None	Alert_Page_URL=/#/app/analytics/entity/Alert/6fc43a8e-7f2e-4147-b19e-8e806134030e	Alert_ID=6fc43a8e-7f2e-4147-b19e-8e806134030e"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:56:52 192.168.1.21 Varonis - DatAlert: LEEF:9.1.0|Varonis|DatAdvantage|6.3.213|Crypto activity detected|	cat=Denial Of Service	devTime=5/9/2018 10:53:49 AM	devTimeFormat=MMM dd yyyy HH:mm:ss	proto=Syslog	sev=0	src=192.168.1.20	Device_Name=JR-VRNS-IDU	Alert_Description=	usrName=johnyr.net\Johny Ragimov	accountName=johny	domain=johnyr.net	Event_Type=File created	Event_Type_ID=2	Event_Status=Success	Affected_Object=Help_Decrypt2.txt	Event_File_Server_Domain=jr-vrns-fs	Affected_Object_Path=C:\Pub Share\Help_Decrypt2.txt	Event_Additional_Data=	Threshold_Value=	Threshold_First_Timestamp=	Event_by_MailboxOwner=	Email_Sender=	Mailbox_Access_by_Owner=	Email_Item=	Email_Attachment_Name=	Email_Recipients=	Email_Date=	Account_of_Changed_Permissions=	Permissions_Changes=None	Permissions_before_Change=None	Permissions_after_Change=None	Alert_Page_URL=/#/app/analytics/entity/Alert/fccf6f50-98e0-434c-baec-83b2941b884f	Alert_ID=fccf6f50-98e0-434c-baec-83b2941b884f"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:56:56 192.168.1.21 Varonis - DatAlert: LEEF:9.1.0|Varonis|DatAdvantage|6.3.213|Crypto activity detected|	cat=Denial Of Service	devTime=5/9/2018 10:53:49 AM	devTimeFormat=MMM dd yyyy HH:mm:ss	proto=Syslog	sev=0	src=192.168.1.20	Device_Name=JR-VRNS-IDU	Alert_Description=	usrName=johnyr.net\Johny Ragimov	accountName=johny	domain=johnyr.net	Event_Type=File created	Event_Type_ID=2	Event_Status=Success	Affected_Object=Help_Decrypt3.txt	Event_File_Server_Domain=jr-vrns-fs	Affected_Object_Path=C:\Pub Share\Help_Decrypt3.txt	Event_Additional_Data=	Threshold_Value=	Threshold_First_Timestamp=	Event_by_MailboxOwner=	Email_Sender=	Mailbox_Access_by_Owner=	Email_Item=	Email_Attachment_Name=	Email_Recipients=	Email_Date=	Account_of_Changed_Permissions=	Permissions_Changes=None	Permissions_before_Change=None	Permissions_after_Change=None	Alert_Page_URL=/#/app/analytics/entity/Alert/3696e0cc-2a72-4686-a1fd-d7538bad5c6c	Alert_ID=3696e0cc-2a72-4686-a1fd-d7538bad5c6c"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:57:00 192.168.1.21 Varonis - DatAlert: LEEF:9.1.0|Varonis|DatAdvantage|6.3.213|Crypto activity detected|	cat=Denial Of Service	devTime=5/9/2018 10:53:49 AM	devTimeFormat=MMM dd yyyy HH:mm:ss	proto=Syslog	sev=0	src=192.168.1.20	Device_Name=JR-VRNS-IDU	Alert_Description=	usrName=johnyr.net\Johny Ragimov	accountName=johny	domain=johnyr.net	Event_Type=File created	Event_Type_ID=2	Event_Status=Success	Affected_Object=Help_Decrypt5.txt	Event_File_Server_Domain=jr-vrns-fs	Affected_Object_Path=C:\Pub Share\Help_Decrypt5.txt	Event_Additional_Data=	Threshold_Value=	Threshold_First_Timestamp=	Event_by_MailboxOwner=	Email_Sender=	Mailbox_Access_by_Owner=	Email_Item=	Email_Attachment_Name=	Email_Recipients=	Email_Date=	Account_of_Changed_Permissions=	Permissions_Changes=None	Permissions_before_Change=None	Permissions_after_Change=None	Alert_Page_URL=/#/app/analytics/entity/Alert/1b109807-3d62-4a31-bfb2-d372bb202428	Alert_ID=1b109807-3d62-4a31-bfb2-d372bb202428"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:57:04 192.168.1.21 Varonis - DatAlert: LEEF:9.1.0|Varonis|DatAdvantage|6.3.213|Crypto activity detected|	cat=Denial Of Service	devTime=5/9/2018 10:53:49 AM	devTimeFormat=MMM dd yyyy HH:mm:ss	proto=Syslog	sev=0	src=192.168.1.20	Device_Name=JR-VRNS-IDU	Alert_Description=	usrName=johnyr.net\Johny Ragimov	accountName=johny	domain=johnyr.net	Event_Type=File created	Event_Type_ID=2	Event_Status=Success	Affected_Object=Help_Decrypt6.txt	Event_File_Server_Domain=jr-vrns-fs	Affected_Object_Path=C:\Pub Share\Help_Decrypt6.txt	Event_Additional_Data=	Threshold_Value=	Threshold_First_Timestamp=	Event_by_MailboxOwner=	Email_Sender=	Mailbox_Access_by_Owner=	Email_Item=	Email_Attachment_Name=	Email_Recipients=	Email_Date=	Account_of_Changed_Permissions=	Permissions_Changes=None	Permissions_before_Change=None	Permissions_after_Change=None	Alert_Page_URL=/#/app/analytics/entity/Alert/762a28b9-30f7-4851-8195-6f394dfb1361	Alert_ID=762a28b9-30f7-4851-8195-6f394dfb1361"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:57:08 192.168.1.21 Varonis - DatAlert: LEEF:9.1.0|Varonis|DatAdvantage|6.3.213|Crypto activity detected|	cat=Denial Of Service	devTime=5/9/2018 10:53:49 AM	devTimeFormat=MMM dd yyyy HH:mm:ss	proto=Syslog	sev=0	src=192.168.1.20	Device_Name=JR-VRNS-IDU	Alert_Description=	usrName=johnyr.net\Johny Ragimov	accountName=johny	domain=johnyr.net	Event_Type=File created	Event_Type_ID=2	Event_Status=Success	Affected_Object=Help_Decrypt7.txt	Event_File_Server_Domain=jr-vrns-fs	Affected_Object_Path=C:\Pub Share\Help_Decrypt7.txt	Event_Additional_Data=	Threshold_Value=	Threshold_First_Timestamp=	Event_by_MailboxOwner=	Email_Sender=	Mailbox_Access_by_Owner=	Email_Item=	Email_Attachment_Name=	Email_Recipients=	Email_Date=	Account_of_Changed_Permissions=	Permissions_Changes=None	Permissions_before_Change=None	Permissions_after_Change=None	Alert_Page_URL=/#/app/analytics/entity/Alert/6608d54c-853a-4339-b727-b8fc66b2cbc9	Alert_ID=6608d54c-853a-4339-b727-b8fc66b2cbc9"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:57:12 192.168.1.21 Varonis - DatAlert: LEEF:9.1.0|Varonis|DatAdvantage|6.3.213|Crypto activity detected|	cat=Denial Of Service	devTime=5/9/2018 10:53:49 AM	devTimeFormat=MMM dd yyyy HH:mm:ss	proto=Syslog	sev=0	src=192.168.1.20	Device_Name=JR-VRNS-IDU	Alert_Description=	usrName=johnyr.net\Johny Ragimov	accountName=johny	domain=johnyr.net	Event_Type=File created	Event_Type_ID=2	Event_Status=Success	Affected_Object=Help_Decrypt4.txt	Event_File_Server_Domain=jr-vrns-fs	Affected_Object_Path=C:\Pub Share\Help_Decrypt4.txt	Event_Additional_Data=	Threshold_Value=	Threshold_First_Timestamp=	Event_by_MailboxOwner=	Email_Sender=	Mailbox_Access_by_Owner=	Email_Item=	Email_Attachment_Name=	Email_Recipients=	Email_Date=	Account_of_Changed_Permissions=	Permissions_Changes=None	Permissions_before_Change=None	Permissions_after_Change=None	Alert_Page_URL=/#/app/analytics/entity/Alert/941d2540-29e8-4d2c-94ea-e81dc48e126c	Alert_ID=941d2540-29e8-4d2c-94ea-e81dc48e126c"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:57:16 192.168.1.21 Varonis - DatAlert: LEEF:9.1.0|Varonis|DatAdvantage|6.3.213|Crypto activity detected|	cat=Denial Of Service	devTime=5/9/2018 10:53:49 AM	devTimeFormat=MMM dd yyyy HH:mm:ss	proto=Syslog	sev=0	src=192.168.1.20	Device_Name=JR-VRNS-IDU	Alert_Description=	usrName=johnyr.net\Johny Ragimov	accountName=johny	domain=johnyr.net	Event_Type=File created	Event_Type_ID=2	Event_Status=Success	Affected_Object=Help_Decrypt8.txt	Event_File_Server_Domain=jr-vrns-fs	Affected_Object_Path=C:\Pub Share\Help_Decrypt8.txt	Event_Additional_Data=	Threshold_Value=	Threshold_First_Timestamp=	Event_by_MailboxOwner=	Email_Sender=	Mailbox_Access_by_Owner=	Email_Item=	Email_Attachment_Name=	Email_Recipients=	Email_Date=	Account_of_Changed_Permissions=	Permissions_Changes=None	Permissions_before_Change=None	Permissions_after_Change=None	Alert_Page_URL=/#/app/analytics/entity/Alert/8777829a-7169-4a62-bb67-bbf692c1bb13	Alert_ID=8777829a-7169-4a62-bb67-bbf692c1bb13"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:57:20 192.168.1.21 Varonis - DatAlert: LEEF:9.1.0|Varonis|DatAdvantage|6.3.213|Crypto activity detected|	cat=Denial Of Service	devTime=5/9/2018 10:53:49 AM	devTimeFormat=MMM dd yyyy HH:mm:ss	proto=Syslog	sev=0	src=192.168.1.20	Device_Name=JR-VRNS-IDU	Alert_Description=	usrName=johnyr.net\Johny Ragimov	accountName=johny	domain=johnyr.net	Event_Type=File created	Event_Type_ID=2	Event_Status=Success	Affected_Object=Help_Decrypt9.txt	Event_File_Server_Domain=jr-vrns-fs	Affected_Object_Path=C:\Pub Share\Help_Decrypt9.txt	Event_Additional_Data=	Threshold_Value=	Threshold_First_Timestamp=	Event_by_MailboxOwner=	Email_Sender=	Mailbox_Access_by_Owner=	Email_Item=	Email_Attachment_Name=	Email_Recipients=	Email_Date=	Account_of_Changed_Permissions=	Permissions_Changes=None	Permissions_before_Change=None	Permissions_after_Change=None	Alert_Page_URL=/#/app/analytics/entity/Alert/30901ee8-f305-42af-b2e5-58aae8616a0f	Alert_ID=30901ee8-f305-42af-b2e5-58aae8616a0f"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 10:57:24 192.168.1.21 Varonis - DatAlert: LEEF:9.1.0|Varonis|DatAdvantage|6.3.213|Crypto activity detected|	cat=Denial Of Service	devTime=5/9/2018 10:53:49 AM	devTimeFormat=MMM dd yyyy HH:mm:ss	proto=Syslog	sev=0	src=192.168.1.20	Device_Name=JR-VRNS-IDU	Alert_Description=	usrName=johnyr.net\Johny Ragimov	accountName=johny	domain=johnyr.net	Event_Type=File created	Event_Type_ID=2	Event_Status=Success	Affected_Object=Help_Decrypt10.txt	Event_File_Server_Domain=jr-vrns-fs	Affected_Object_Path=C:\Pub Share\Help_Decrypt10.txt	Event_Additional_Data=	Threshold_Value=	Threshold_First_Timestamp=	Event_by_MailboxOwner=	Email_Sender=	Mailbox_Access_by_Owner=	Email_Item=	Email_Attachment_Name=	Email_Recipients=	Email_Date=	Account_of_Changed_Permissions=	Permissions_Changes=None	Permissions_before_Change=None	Permissions_after_Change=None	Alert_Page_URL=/#/app/analytics/entity/Alert/edc4a779-1390-468f-b13a-3587dfc0f90a	Alert_ID=edc4a779-1390-468f-b13a-3587dfc0f90a"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 11:04:10 192.168.1.21 CEF:0|Varonis Inc.|DatAdvantage|6.3.213|2|File created|0|rt=May 09 2018 11:00:50 cat=Alert cs2=Crypto activity detected cs2Label=RuleName cn1=60 cn1Label=RuleID end=May 09 2018 10:59:00 duser=johnyr.net\\Johny Ragimov dhost=jr-vrns-fs filePath=C:\\Pub Share\\Help_Decrypt6.txt fname=Help_Decrypt6.txt act=File created dvchost=JR-VRNS-IDU dvc=192.168.1.20 outcome=Success msg= cs3= cs3Label=AttachmentName cs4= /#/app/analytics/entity/Alert/a9543764-c796-4c20-9290-f04e2d174169  cs4Label=AlertURL deviceCustomDate1= fileType= cs1= cs1Label=MailRecipient suser= cs5= cs5Label=MailboxAccessType cnt= cs6=None cs6Label=ChangedPermissions oldFilePermission=None filePermission=None dpriv= start= externalId=a9543764-c796-4c20-9290-f04e2d174169"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 11:04:14 192.168.1.21 CEF:0|Varonis Inc.|DatAdvantage|6.3.213|2|File created|0|rt=May 09 2018 11:00:50 cat=Alert cs2=Crypto activity detected cs2Label=RuleName cn1=60 cn1Label=RuleID end=May 09 2018 10:59:00 duser=johnyr.net\\Johny Ragimov dhost=jr-vrns-fs filePath=C:\\Pub Share\\Help_Decrypt7.txt fname=Help_Decrypt7.txt act=File created dvchost=JR-VRNS-IDU dvc=192.168.1.20 outcome=Success msg= cs3= cs3Label=AttachmentName cs4= /#/app/analytics/entity/Alert/9aa15c03-6667-4a59-9654-aeab7fb8fb8b  cs4Label=AlertURL deviceCustomDate1= fileType= cs1= cs1Label=MailRecipient suser= cs5= cs5Label=MailboxAccessType cnt= cs6=None cs6Label=ChangedPermissions oldFilePermission=None filePermission=None dpriv= start= externalId=9aa15c03-6667-4a59-9654-aeab7fb8fb8b"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 11:04:18 192.168.1.21 CEF:0|Varonis Inc.|DatAdvantage|6.3.213|2|File created|0|rt=May 09 2018 11:00:50 cat=Alert cs2=Crypto activity detected cs2Label=RuleName cn1=60 cn1Label=RuleID end=May 09 2018 10:59:00 duser=johnyr.net\\Johny Ragimov dhost=jr-vrns-fs filePath=C:\\Pub Share\\Help_Decrypt9.txt fname=Help_Decrypt9.txt act=File created dvchost=JR-VRNS-IDU dvc=192.168.1.20 outcome=Success msg= cs3= cs3Label=AttachmentName cs4= /#/app/analytics/entity/Alert/1b630d79-3fad-4c21-b0d4-edd1c00fb097  cs4Label=AlertURL deviceCustomDate1= fileType= cs1= cs1Label=MailRecipient suser= cs5= cs5Label=MailboxAccessType cnt= cs6=None cs6Label=ChangedPermissions oldFilePermission=None filePermission=None dpriv= start= externalId=1b630d79-3fad-4c21-b0d4-edd1c00fb097"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 11:04:22 192.168.1.21 CEF:0|Varonis Inc.|DatAdvantage|6.3.213|2|File created|0|rt=May 09 2018 11:00:50 cat=Alert cs2=Crypto activity detected cs2Label=RuleName cn1=60 cn1Label=RuleID end=May 09 2018 10:59:00 duser=johnyr.net\\Johny Ragimov dhost=jr-vrns-fs filePath=C:\\Pub Share\\Help_Decrypt8.txt fname=Help_Decrypt8.txt act=File created dvchost=JR-VRNS-IDU dvc=192.168.1.20 outcome=Success msg= cs3= cs3Label=AttachmentName cs4= /#/app/analytics/entity/Alert/7c1dadaf-ab74-44ac-83cd-cb288959b59a  cs4Label=AlertURL deviceCustomDate1= fileType= cs1= cs1Label=MailRecipient suser= cs5= cs5Label=MailboxAccessType cnt= cs6=None cs6Label=ChangedPermissions oldFilePermission=None filePermission=None dpriv= start= externalId=7c1dadaf-ab74-44ac-83cd-cb288959b59a"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May  9 11:04:26 192.168.1.21 CEF:0|Varonis Inc.|DatAdvantage|6.3.213|2|File created|0|rt=May 09 2018 11:00:50 cat=Alert cs2=Crypto activity detected cs2Label=RuleName cn1=60 cn1Label=RuleID end=May 09 2018 10:59:00 duser=johnyr.net\\Johny Ragimov dhost=jr-vrns-fs filePath=C:\\Pub Share\\Help_Decrypt10.txt fname=Help_Decrypt10.txt act=File created dvchost=JR-VRNS-IDU dvc=192.168.1.20 outcome=Success msg= cs3= cs3Label=AttachmentName cs4= /#/app/analytics/entity/Alert/c54be277-fbba-4ca6-980b-638c979f8895  cs4Label=AlertURL deviceCustomDate1= fileType= cs1= cs1Label=MailRecipient suser= cs5= cs5Label=MailboxAccessType cnt= cs6=None cs6Label=ChangedPermissions oldFilePermission=None filePermission=None dpriv= start= externalId=c54be277-fbba-4ca6-980b-638c979f8895"
