direction_id,device_interface_type,message_protocol_type_code,message_name,source_host_node_type,destination_host_node_type,direction_name,subscriber_id,cell_latitude,cell_longitude,response_code,controlplane_transaction_status_name,response_description
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310495224746.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310495224746.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310191320645.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310191320645.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310191320645.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310191320645.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310529000729.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310529000729.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310529000729.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310529000729.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310166481197.0,25.6508,-100.29,404.0,ERROR,Not Found
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310243734794.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310243734794.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310243734794.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310243734794.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310637311929.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310637311929.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310637311929.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310637311929.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310580759856.0,55.8655,-4.26883,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310580759856.0,55.8655,-4.26883,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310580759856.0,55.8655,-4.26883,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310580759856.0,55.8655,-4.26883,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310266461749.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310266461749.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310266461749.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310266461749.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310754977439.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310754977439.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310754977439.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310754977439.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310787822623.0,37.5445,126.984,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310787822623.0,37.5445,126.984,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310787822623.0,37.5445,126.984,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310787822623.0,37.5445,126.984,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310436610714.0,32.6892,35.2783,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310436610714.0,32.6892,35.2783,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310436610714.0,32.6892,35.2783,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310436610714.0,32.6892,35.2783,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310401369600.0,48.3674,10.9194,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310401369600.0,48.3674,10.9194,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310401369600.0,48.3674,10.9194,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310401369600.0,48.3674,10.9194,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310263684525.0,13.0945,-59.583,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310263684525.0,13.0945,-59.583,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310263684525.0,13.0945,-59.583,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310263684525.0,13.0945,-59.583,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310233400096.0,39.6766,-104.961,404.0,ERROR,Not Found
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310666347721.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310666347721.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310666347721.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310666347721.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310559883717.0,37.4836,127.012,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310559883717.0,37.4836,127.012,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310559883717.0,37.4836,127.012,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310559883717.0,37.4836,127.012,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310155466671.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310155466671.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310155466671.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310155466671.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310751599759.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310751599759.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310751599759.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310751599759.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310881385695.0,12.9716,77.5946,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310881385695.0,12.9716,77.5946,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310881385695.0,12.9716,77.5946,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310881385695.0,12.9716,77.5946,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310809313544.0,59.9284,30.3821,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310809313544.0,59.9284,30.3821,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310809313544.0,59.9284,30.3821,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310809313544.0,59.9284,30.3821,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310372098120.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310372098120.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310372098120.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310372098120.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310510754354.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310510754354.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310510754354.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310510754354.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310124460644.0,-23.6102,-46.6974,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310124460644.0,-23.6102,-46.6974,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310124460644.0,-23.6102,-46.6974,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310124460644.0,-23.6102,-46.6974,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310419694124.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310419694124.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310419694124.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310419694124.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310204351222.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310204351222.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310204351222.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310204351222.0,37.3827,127.119,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310636285763.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310636285763.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310636285763.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310636285763.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310618498098.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310618498098.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310618498098.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310618498098.0,37.2415,-121.783,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310794026854.0,37.5167,127.047,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310794026854.0,37.5167,127.047,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310794026854.0,37.5167,127.047,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310794026854.0,37.5167,127.047,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310341130311.0,35.7454,-81.6848,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310341130311.0,35.7454,-81.6848,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310341130311.0,35.7454,-81.6848,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310341130311.0,35.7454,-81.6848,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310111928759.0,32.9042,-117.199,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310111928759.0,32.9042,-117.199,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310111928759.0,32.9042,-117.199,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310111928759.0,32.9042,-117.199,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310888109571.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310888109571.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310888109571.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310888109571.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310195360276.0,25.1807,55.2687,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310195360276.0,25.1807,55.2687,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310195360276.0,25.1807,55.2687,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310195360276.0,25.1807,55.2687,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310383316769.0,-21.6368,-41.0484,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310383316769.0,-21.6368,-41.0484,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310383316769.0,-21.6368,-41.0484,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310383316769.0,-21.6368,-41.0484,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310623609472.0,32.9042,-117.199,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310623609472.0,32.9042,-117.199,404.0,ERROR,Not Found
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310311639618.0,37.5445,126.984,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310311639618.0,37.5445,126.984,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310311639618.0,37.5445,126.984,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310311639618.0,37.5445,126.984,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310863315700.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310863315700.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310863315700.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310863315700.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310206767080.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310206767080.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310206767080.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310206767080.0,28.6139,77.209,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310497826931.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310497826931.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310497826931.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310497826931.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310815845334.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310815845334.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310815845334.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310815845334.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310214540500.0,32.9042,-117.199,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310214540500.0,32.9042,-117.199,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310214540500.0,32.9042,-117.199,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310214540500.0,32.9042,-117.199,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310516094537.0,37.5167,127.047,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310516094537.0,37.5167,127.047,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310516094537.0,37.5167,127.047,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310516094537.0,37.5167,127.047,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310165061320.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310165061320.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310165061320.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310165061320.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310385026483.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310385026483.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310385026483.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310385026483.0,39.6766,-104.961,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310533305312.0,28.6139,77.209,404.0,ERROR,Not Found
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310405312179.0,48.9123,2.38405,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310405312179.0,48.9123,2.38405,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310405312179.0,48.9123,2.38405,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310405312179.0,48.9123,2.38405,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310149938569.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310149938569.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310149938569.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310149938569.0,25.6508,-100.29,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310415545164.0,36.1175,128.348,0.0,SUCCESS,SUCCESS
0.0,Gm,SIP_RGISTR,REGISTER,UPF,P-CSCF,UNKNOWN,302310415545164.0,36.1175,128.348,0.0,SUCCESS,SUCCESS
0.0,Mw,SIP_RGISTR,REGISTER,P-CSCF,I-CSCF,UNKNOWN,302310415545164.0,36.1175,128.348,0.0,SUCCESS,SUCCESS
0.0,Cx,SIP_RGISTR,REGISTER,I-CSCF,UDM,UNKNOWN,302310415545164.0,36.1175,128.348,0.0,SUCCESS,SUCCESS
0.0,N3,SIP_RGISTR,REGISTER,GNODEB,UPF,UNKNOWN,302310673005688.0,49.9032,-97.1639,0.0,SUCCESS,SUCCESS
