_raw,host,index,source,sourcetype
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d17525ed-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.aa TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""5b334d494564393f419af745dc1eeec7"" Filename=""ru24_post_sh.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d172daea-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.x TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""f815568d52d66c1c1bef79cdcd83096f"" Filename=""erne.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d175271a-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.bm TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""c2e8346a5515c81797af36e7e4a3828e"" Filename=""s72 Shell v1.1 Coding.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d17527f4-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.bm TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""3b5970bb95b2efbb0323eada3cc7f3df"" Filename=""s72_Shell_v1.1_Coding.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1752908-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""HackTool.PHP.ShellControl.d MALWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""6163b30600f1e80d2bb5afaa753490b6"" Filename=""Safe0ver Shell -Safe Mod Bypass By Evilc0der.txt .txt.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d17529e7-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""HackTool.PHP.ShellControl.d MALWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""6163b30600f1e80d2bb5afaa753490b6"" Filename=""Safe0ver Shell -Safe Mod Bypass By Evilc0der.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1753de1-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.da TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""49ad9117c96419c35987aaa7e2230f63"" Filename=""Safe_Mode Bypass PHP 4.4.2 and PHP 5.1.2.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1754008-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""HackTool.PHP.BMailer.d MALWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""089ff24d978aeff2b4b2869f0c7d38a3"" Filename=""SimAttacker - Vrsion 1.0.0 - priv8 4 My friend.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d17547fc-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.z TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""f091d1b9274c881f8e41b2f96e6b9936"" Filename=""simple-backdoor.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d17548c1-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.y TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""c6381412df74dbf3bcd5a2b31522b544"" Filename=""simple_cmd.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1754a4d-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.cz TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""37cb1db26b1b0161a4bf678a6b4565bd"" Filename=""SimShell 1.0 - Simorgh Security MGZ.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1754b7a-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.cz TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""85f7abadbc33982a4d4bee082334f242"" Filename=""SimShell_1.0_-_Simorgh_Security_MGZ.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1754c02-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.js TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""b68b90ff6012a103e57d141ed38a7ee9"" Filename=""Sincap 1.0.txt .txt.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1754c81-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.js TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""b68b90ff6012a103e57d141ed38a7ee9"" Filename=""Sincap 1.0.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1754d7b-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.Small.ak TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""b8983d3388ba2d4f73e3113ad15b3a14"" Filename=""Small Web Shell by ZaCo.txt .txt.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1754e1f-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.Small.ak TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""b8983d3388ba2d4f73e3113ad15b3a14"" Filename=""Small Web Shell by ZaCo.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d175589c-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.Rst.bl TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""911195a9b7c010f61b66439d9048f400"" Filename=""SnIpEr_SA Shell.txt .txt.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d17579f3-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.Stnc.a TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""f0aafe3fed7534beaebcb6eb8e5203fd"" Filename=""STNC WebShell v0.8.txt .txt.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1757aee-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.Stnc.a TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""f0aafe3fed7534beaebcb6eb8e5203fd"" Filename=""STNC WebShell v0.8.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1757bdb-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.cc TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""fc1fa6db78491a6606bbc79029d72a5f"" Filename=""stres.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1757dbd-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Trojan.PHP.WebShell.t TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""847b334e755e8955d21de0fcc1778b34"" Filename=""systemsinf.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d175a8a9-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.ASP.Ace.ah TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""20c8a8cf4fd66de88fa7e8041d895448"" Filename=""toolaspshell.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d175aab2-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.x TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""018bc128323bda47dbe8a3534f3d0130"" Filename=""tryag.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d175c8d3-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.WebShell.u TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""17ab5086aef89d4951fe9b7c7a561dda"" Filename=""WinX Shell.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d175c9a7-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.Linux.PHP.b TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""f00f6fc8333cc430a1a736e01f2cee32"" Filename=""Worse Linux Shell.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1760754-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.PHP.Small.h TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""5295ee8dc2f5fd416be442548d68f7a6"" Filename=""zacosmall.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d17608e3-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.ASP.Ace.ai TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""5b496a61363d304532bcf52ee21f5d55"" Filename=""zehir4.asp.php.txt"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d17609d5-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.ASP.Ace.ai TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""5b496a61363d304532bcf52ee21f5d55"" Filename=""zehir4.asp.txt.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""d1760ab3-0931-11e7-b81b-000d3a02607a"" Severity=""Critical"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""Malware Detection Engine"" Rule=""Malware Detection Engine"" Malware=""Backdoor.ASP.Ace.ai TROJWARE"" Message=""Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"""" MD5=""ca9eb8e7c9a9c443b1bc2707d3043cc0"" Filename=""zehir4.php"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Detected malware using ""FSS_AutoMDE_Suspicious JavaScript"" violationInfo=[""n/a""]",localhost.localdomain.com,main,fidelis,fidelis:xps
"Mar 15 12:17:28 localhost.localdomain.com Mar 15 02:47:28 splunkdev-cp-vm Product=""Fidelis network"" Sensor=""splunkdev-direct-vm"" AlertId=""da3a82c3-0931-11e7-a465-000d3a02607a"" Severity=""Medium"" Protocol=""HTTP"" Action=""alert"" Group=""default"" SrcIP=""@@IP"" SrcPort=""@@PORT"" DestIP=""@@IP"" DestPort=""@@PORT"" Policy=""FSS_Anomalous File Activity"" Rule=""FSS_Suspicious JavaScript in PDF"" Malware=""<n/a> <n/a>"" Message=""Suspicious JavaScript detected in: Contribution.pdf-JavaScript"" MD5=""b836939e91669a84e23ce45144ea1319"" Filename=""Contribution.pdf-JavaScript"" Target=""@@IP/do_upload.php"" hostIp=@@IP  SHA256=""%SHA256%"" summary= Suspicious JavaScript detected in: Contribution.pdf-JavaScript violationInfo=[{""F.Suspicious.JavaScript"":[{""matched"":""true"","""":[{"""":""Suspicious_JavaScript""}]}]},{""F.DecodingPath.JSinPDF"":[{""matched"":""true"",""Session"":""<n/a>""}]},{""F.Whitelist.JavaScript"":[{""matched"":""false""}]}]",localhost.localdomain.com,main,fidelis,fidelis:xps
