_time,action,avg,dest_ip,lower_bound,message_id,src_ip,stdev,upper_bound
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,59.27.220.169,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,59.27.220.169,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,79.178.46.174,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,79.178.46.174,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,92.214.15.64,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,92.214.15.64,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,95.247.38.4,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,95.247.38.4,0,5
2019-02-16T00:00:00.000-0500,blocked,2,10.128.70.229,2,710003,102.20.29.101,0,2
2019-02-16T00:00:00.000-0500,blocked,3,10.128.70.229,3,710003,102.20.29.101,0,3
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,103.216.167.77,0,4
2019-02-16T00:00:00.000-0500,blocked,3,10.128.70.229,3,710003,103.216.167.77,0,3
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,107.126.236.75,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,107.126.236.75,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,112.253.34.249,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,112.253.34.249,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,126.188.35.167,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,126.188.35.167,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,147.148.165.43,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,147.148.165.43,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,159.193.160.240,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,159.193.160.240,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,161.216.188.215,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,161.216.188.215,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,177.57.124.81,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,177.57.124.81,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,18.79.35.122,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,18.79.35.122,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,2.169.138.251,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,2.169.138.251,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,219.63.21.10,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,219.63.21.10,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,221.102.13.107,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,221.102.13.107,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,25.40.30.183,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,25.40.30.183,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,253.66.207.20,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,253.66.207.20,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,29.234.20.243,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,29.234.20.243,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,31.58.195.76,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,31.58.195.76,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,57.211.70.19,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,57.211.70.19,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,66.0.0.195,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,66.0.0.195,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,77.59.96.142,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,77.59.96.142,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,93.123.172.98,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,93.123.172.98,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.128.70.229,4,710003,93.190.144.132,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.128.70.229,5,710003,93.190.144.132,0,5
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,104.248.219.39,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,104.248.219.39,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,109.149.241.81,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,109.149.241.81,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,110.123.60.101,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,110.123.60.101,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,143.252.246.53,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,143.252.246.53,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,143.92.232.238,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,143.92.232.238,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,182.20.156.239,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,182.20.156.239,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,196.197.70.211,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,196.197.70.211,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,20.82.226.214,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,20.82.226.214,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,214.166.80.161,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,214.166.80.161,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,224.179.56.169,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,224.179.56.169,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,237.217.236.69,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,237.217.236.69,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,251.193.83.159,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,251.193.83.159,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,26.246.242.36,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,26.246.242.36,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,3.78.97.253,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,3.78.97.253,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,52.142.116.253,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,52.142.116.253,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,7.208.44.45,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,7.208.44.45,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,76.254.111.255,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,76.254.111.255,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,89.29.240.43,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,89.29.240.43,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,95.237.162.192,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,95.237.162.192,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,103.86.251.187,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,103.86.251.187,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,15.79.243.224,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,15.79.243.224,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,151.177.200.70,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,151.177.200.70,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,163.149.82.39,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,163.149.82.39,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,164.100.139.241,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,164.100.139.241,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,179.5.218.43,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,179.5.218.43,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,221.157.242.88,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,221.157.242.88,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,37.86.106.52,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,37.86.106.52,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,47.152.117.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,47.152.117.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,66.165.130.70,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,66.165.130.70,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.128.70.229,350,710003,73.234.244.124,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.128.70.229,400,710003,73.234.244.124,0,400
2019-02-14T00:00:00.000-0500,blocked,4,10.137.128.70,0,106012,10.128.70.226,1,8
2019-02-14T00:00:00.000-0500,blocked,5,10.137.128.70,1,106012,10.128.70.226,1,9
2019-02-14T00:00:00.000-0500,blocked,4,10.137.128.70,0,106012,10.128.70.226,1,8
2019-02-14T00:00:00.000-0500,blocked,5,10.137.128.70,1,106012,10.128.70.226,1,9
2019-02-14T00:00:00.000-0500,blocked,4,10.137.128.70,0,106012,10.128.70.226,1,8
2019-02-14T00:00:00.000-0500,blocked,5,10.137.128.70,1,106012,10.128.70.226,1,9
2019-02-14T00:00:00.000-0500,blocked,4,10.137.128.70,0,106012,10.128.70.226,1,8
2019-02-14T00:00:00.000-0500,blocked,5,10.137.128.70,1,106012,10.128.70.226,1,9
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,104,106012,10.128.70.226,24,296
2019-02-15T00:00:00.000-0500,blocked,240,10.137.128.70,160,106012,10.128.70.226,20,320
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,124,106012,10.128.70.226,24,316
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,140,106012,10.128.70.226,20,300
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,104,106012,10.128.70.226,24,296
2019-02-15T00:00:00.000-0500,blocked,230,10.137.128.70,150,106012,10.128.70.226,20,310
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,124,106012,10.128.70.226,24,316
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,140,106012,10.128.70.226,20,300
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,104,106012,10.128.70.226,24,296
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,140,106012,10.128.70.226,20,300
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,124,106012,10.128.70.226,24,316
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,120,106012,10.128.70.226,20,280
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,104,106012,10.128.70.226,24,296
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,140,106012,10.128.70.226,20,300
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,124,106012,10.128.70.226,24,316
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,120,106012,10.128.70.226,20,280
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,104,106012,10.128.70.226,24,296
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,140,106012,10.128.70.226,20,300
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,124,106012,10.128.70.226,24,316
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,120,106012,10.128.70.226,20,280
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,104,106012,10.128.70.226,24,296
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,140,106012,10.128.70.226,20,300
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,124,106012,10.128.70.226,24,316
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,120,106012,10.128.70.226,20,280
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,104,106012,10.128.70.226,24,296
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,140,106012,10.128.70.226,20,300
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,124,106012,10.128.70.226,24,316
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,120,106012,10.128.70.226,20,280
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,104,106012,10.128.70.226,24,296
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,140,106012,10.128.70.226,20,300
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,124,106012,10.128.70.226,24,316
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,120,106012,10.128.70.226,20,280
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,104,106012,10.128.70.226,24,296
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,140,106012,10.128.70.226,20,300
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,124,106012,10.128.70.226,24,316
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,120,106012,10.128.70.226,20,280
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,104,106012,10.128.70.226,24,296
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,140,106012,10.128.70.226,20,300
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,124,106012,10.128.70.226,24,316
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,120,106012,10.128.70.226,20,280
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,104,106012,10.128.70.226,24,296
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,140,106012,10.128.70.226,20,300
2019-02-15T00:00:00.000-0500,blocked,220,10.137.128.70,124,106012,10.128.70.226,24,316
2019-02-15T00:00:00.000-0500,blocked,200,10.137.128.70,120,106012,10.128.70.226,20,280
2019-02-16T00:00:00.000-0500,blocked,10,10.137.128.70,10,710003,10.128.70.226,0,10
2019-02-16T00:00:00.000-0500,blocked,12,10.137.128.70,12,710003,10.128.70.226,0,12
2019-02-16T00:00:00.000-0500,blocked,10,10.137.128.70,10,710003,10.128.70.226,0,10
2019-02-16T00:00:00.000-0500,blocked,12,10.137.128.70,12,710003,10.128.70.226,0,12
2019-02-16T00:00:00.000-0500,blocked,14,10.137.128.70,14,710003,10.128.70.226,0,14
2019-02-16T00:00:00.000-0500,blocked,16,10.137.128.70,16,710003,10.128.70.226,0,16
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,2,10.137.128.70,2,710003,10.128.70.226,0,2
2019-02-16T00:00:00.000-0500,blocked,3,10.137.128.70,3,710003,10.128.70.226,0,3
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,3,10.137.128.70,3,710003,10.128.70.226,0,3
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-16T00:00:00.000-0500,blocked,4,10.137.128.70,4,710003,10.128.70.226,0,4
2019-02-16T00:00:00.000-0500,blocked,5,10.137.128.70,5,710003,10.128.70.226,0,5
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
2019-02-17T00:00:00.000-0500,blocked,350,10.137.128.70,350,710003,10.128.70.226,0,350
2019-02-17T00:00:00.000-0500,blocked,400,10.137.128.70,400,710003,10.128.70.226,0,400
