"session_id","src_ip","dest_ip","src_port","dest_port","app_id"
2147604188,"192.168.168.250","192.168.168.168",59793,443,49178
2147604188,"192.168.168.250","192.168.168.168",59793,443,49178
2147604187,"192.168.168.250","192.168.168.168",59792,443,49178
2147604187,"192.168.168.250","192.168.168.168",59792,443,49178
2147604186,"192.168.168.250","192.168.168.168",59791,443,49178
2147604186,"192.168.168.250","192.168.168.168",59791,443,49178
2147604185,"192.168.168.250","192.168.168.168",59790,443,49178
2147604185,"192.168.168.250","192.168.168.168",59790,443,49178
2147604182,"192.168.168.250","192.168.168.168",59787,443,49178
2147604182,"192.168.168.250","192.168.168.168",59787,443,49178
2147604181,"192.168.168.250","192.168.168.168",59786,443,49178
2147604181,"192.168.168.250","192.168.168.168",59786,443,49178
2147604179,"192.168.168.250","192.168.168.168",59784,443,49178
2147604177,"192.168.168.250","192.168.168.168",59782,443,49178
2147604178,"192.168.168.250","192.168.168.168",59783,443,49178
2147604178,"192.168.168.250","192.168.168.168",59783,443,49178
2147604173,"192.168.168.250","192.168.168.168",59779,443,49178
2147604170,"192.168.168.250","192.168.168.168",59777,443,49178
2147604172,"10.206.27.54","10.50.129.148",1024,53,49169
2147604172,"10.206.27.54","10.50.129.148",1024,53,49169
2147604179,"192.168.168.250","192.168.168.168",59784,443,49178
2147604179,"192.168.168.250","192.168.168.168",59784,443,49178
2147604174,"192.168.168.250","192.168.168.168",59780,443,49178
2147604177,"192.168.168.250","192.168.168.168",59782,443,49178
2147604177,"192.168.168.250","192.168.168.168",59782,443,49178
2147604176,"192.168.168.250","192.168.168.168",59781,443,49178
2147604176,"192.168.168.250","192.168.168.168",59781,443,49178
2147604175,"10.0.96.200","10.206.27.54",60439,8,49268
2147604175,"10.0.96.200","10.206.27.54",60439,8,49268
2147604174,"192.168.168.250","192.168.168.168",59780,443,49178
2147604174,"192.168.168.250","192.168.168.168",59780,443,49178
2147604173,"192.168.168.250","192.168.168.168",59779,443,49178
2147604173,"192.168.168.250","192.168.168.168",59779,443,49178
2147604171,"192.168.168.250","192.168.168.168",59778,443,49178
2147604167,"192.168.168.250","192.168.168.168",59775,443,49178
2147604168,"192.168.168.250","192.168.168.168",59776,443,49178
2147604166,"192.168.168.250","192.168.168.168",59774,443,49178
2147604165,"192.168.168.250","192.168.168.168",59773,443,49178
2147604171,"192.168.168.250","192.168.168.168",59778,443,49178
2147604171,"192.168.168.250","192.168.168.168",59778,443,49178
2147604170,"192.168.168.250","192.168.168.168",59777,443,49178
2147604170,"192.168.168.250","192.168.168.168",59777,443,49178
2147604164,"192.168.168.250","192.168.168.168",59772,443,49178
2147604169,"192.168.168.62","10.50.129.148",53728,53,49169
2147604163,"192.168.168.250","192.168.168.168",59771,443,49178
2147604161,"192.168.168.250","192.168.168.168",59769,443,49178
2147604169,"192.168.168.62","10.50.129.148",53728,53,49169
2147604168,"192.168.168.250","192.168.168.168",59776,443,49178
2147604168,"192.168.168.250","192.168.168.168",59776,443,49178
2147604167,"192.168.168.250","192.168.168.168",59775,443,49178
2147604167,"192.168.168.250","192.168.168.168",59775,443,49178
2147604166,"192.168.168.250","192.168.168.168",59774,443,49178
2147604166,"192.168.168.250","192.168.168.168",59774,443,49178
2147604165,"192.168.168.250","192.168.168.168",59773,443,49178
2147604165,"192.168.168.250","192.168.168.168",59773,443,49178
2147604164,"192.168.168.250","192.168.168.168",59772,443,49178
2147604164,"192.168.168.250","192.168.168.168",59772,443,49178
2147604163,"192.168.168.250","192.168.168.168",59771,443,49178
2147604163,"192.168.168.250","192.168.168.168",59771,443,49178
2147604162,"192.168.168.250","192.168.168.168",59770,443,49178
2147604162,"192.168.168.250","192.168.168.168",59770,443,49178
2147604162,"192.168.168.250","192.168.168.168",59770,443,49178
2147604161,"192.168.168.250","192.168.168.168",59769,443,49178
2147604159,"192.168.168.250","192.168.168.168",59767,443,49178
2147604157,"192.168.168.250","192.168.168.168",59765,443,49178
2147604113,"192.168.168.62","10.50.129.148",54518,53,49169
2147604161,"192.168.168.250","192.168.168.168",59769,443,49178
2147604160,"192.168.168.250","192.168.168.168",59768,443,49178
2147604160,"192.168.168.250","192.168.168.168",59768,443,49178
2147604160,"192.168.168.250","192.168.168.168",59768,443,49178
2147604159,"192.168.168.250","192.168.168.168",59767,443,49178
2147604159,"192.168.168.250","192.168.168.168",59767,443,49178
2147604158,"192.168.168.250","192.168.168.168",59766,443,49178
2147604153,"192.168.168.250","192.168.168.168",59761,443,49178
2147604154,"192.168.168.250","192.168.168.168",59762,443,49178
2147604152,"192.168.168.250","192.168.168.168",59760,443,49178
2147604151,"192.168.168.250","192.168.168.168",59759,443,49178
2147604158,"192.168.168.250","192.168.168.168",59766,443,49178
2147604158,"192.168.168.250","192.168.168.168",59766,443,49178
2147604157,"192.168.168.250","192.168.168.168",59765,443,49178
2147604155,"192.168.168.250","192.168.168.168",59763,443,49178
2147604149,"192.168.168.250","192.168.168.168",59757,443,49178
2147604157,"192.168.168.250","192.168.168.168",59765,443,49178
2147604156,"192.168.168.250","192.168.168.168",59764,443,49178
2147604156,"192.168.168.250","192.168.168.168",59764,443,49178
2147604156,"192.168.168.250","192.168.168.168",59764,443,49178
2147604155,"192.168.168.250","192.168.168.168",59763,443,49178
2147604155,"192.168.168.250","192.168.168.168",59763,443,49178
2147604150,"192.168.168.250","192.168.168.168",59758,443,49178
2147604149,"192.168.168.250","192.168.168.168",59757,443,49178
2147604149,"192.168.168.250","192.168.168.168",59757,443,49178
2147604154,"192.168.168.250","192.168.168.168",59762,443,49178
2147604154,"192.168.168.250","192.168.168.168",59762,443,49178
2147604153,"192.168.168.250","192.168.168.168",59761,443,49178
2147604147,"192.168.168.250","192.168.168.168",59755,443,49178
2147604145,"192.168.168.250","192.168.168.168",59753,443,49178
2147604143,"192.168.168.250","192.168.168.168",59751,443,49178
2147604153,"192.168.168.250","192.168.168.168",59761,443,49178
2147604152,"192.168.168.250","192.168.168.168",59760,443,49178
2147604152,"192.168.168.250","192.168.168.168",59760,443,49178
2147604151,"192.168.168.250","192.168.168.168",59759,443,49178
2147604151,"192.168.168.250","192.168.168.168",59759,443,49178
2147604150,"192.168.168.250","192.168.168.168",59758,443,49178
2147604150,"192.168.168.250","192.168.168.168",59758,443,49178
2147604148,"192.168.168.250","192.168.168.168",59756,443,49178
2147604148,"192.168.168.250","192.168.168.168",59756,443,49178
2147604148,"192.168.168.250","192.168.168.168",59756,443,49178
2147604147,"192.168.168.250","192.168.168.168",59755,443,49178
2147604147,"192.168.168.250","192.168.168.168",59755,443,49178
2147604146,"192.168.168.250","192.168.168.168",59754,443,49178
2147604144,"192.168.168.250","192.168.168.168",59752,443,49178
2147604146,"192.168.168.250","192.168.168.168",59754,443,49178
2147604146,"192.168.168.250","192.168.168.168",59754,443,49178
2147604141,"192.168.168.250","192.168.168.168",59749,443,49178
2147604145,"192.168.168.250","192.168.168.168",59753,443,49178
2147604145,"192.168.168.250","192.168.168.168",59753,443,49178
2147604144,"192.168.168.250","192.168.168.168",59752,443,49178
2147604144,"192.168.168.250","192.168.168.168",59752,443,49178
2147604143,"192.168.168.250","192.168.168.168",59751,443,49178
2147604143,"192.168.168.250","192.168.168.168",59751,443,49178
2147604142,"192.168.168.250","192.168.168.168",59750,443,49178
2147604140,"192.168.168.250","192.168.168.168",59748,443,49178
2147604139,"192.168.168.250","192.168.168.168",59747,443,49178
2147604138,"192.168.168.250","192.168.168.168",59746,443,49178
2147604137,"192.168.168.250","192.168.168.168",59745,443,49178
2147604142,"192.168.168.250","192.168.168.168",59750,443,49178
2147604142,"192.168.168.250","192.168.168.168",59750,443,49178
2147604141,"192.168.168.250","192.168.168.168",59749,443,49178
2147604141,"192.168.168.250","192.168.168.168",59749,443,49178
2147604135,"192.168.168.250","192.168.168.168",59743,443,49178
2147604133,"192.168.168.250","192.168.168.168",59741,443,49178
2147604136,"192.168.168.250","192.168.168.168",59744,443,49178
2147604140,"192.168.168.250","192.168.168.168",59748,443,49178
2147604140,"192.168.168.250","192.168.168.168",59748,443,49178
2147604139,"192.168.168.250","192.168.168.168",59747,443,49178
2147604139,"192.168.168.250","192.168.168.168",59747,443,49178
2147604138,"192.168.168.250","192.168.168.168",59746,443,49178
2147604138,"192.168.168.250","192.168.168.168",59746,443,49178
2147604137,"192.168.168.250","192.168.168.168",59745,443,49178
2147604137,"192.168.168.250","192.168.168.168",59745,443,49178
2147604136,"192.168.168.250","192.168.168.168",59744,443,49178
2147604136,"192.168.168.250","192.168.168.168",59744,443,49178
2147604135,"192.168.168.250","192.168.168.168",59743,443,49178
2147604135,"192.168.168.250","192.168.168.168",59743,443,49178
2147604134,"192.168.168.250","192.168.168.168",59742,443,49178
2147604123,"192.168.168.250","192.168.168.168",59731,443,49178
2147604124,"192.168.168.250","192.168.168.168",59732,443,49178
2147604119,"192.168.168.250","192.168.168.168",59727,443,49178
2147604113,"192.168.168.62","10.50.129.148",54518,53,49169
2147604113,"192.168.168.62","10.50.129.148",54518,53,49169
2147604130,"192.168.168.250","192.168.168.168",59738,443,49178
2147604125,"192.168.168.250","192.168.168.168",59733,443,49178
2147604120,"192.168.168.250","192.168.168.168",59728,443,49178
2147604118,"192.168.168.250","192.168.168.168",59726,443,49178
2147604133,"192.168.168.250","192.168.168.168",59741,443,49178
2147604133,"192.168.168.250","192.168.168.168",59741,443,49178
2147604129,"192.168.168.250","192.168.168.168",59737,443,49178
2147604121,"192.168.168.250","192.168.168.168",59729,443,49178
2147604117,"192.168.168.250","192.168.168.168",59725,443,49178
2147604134,"192.168.168.250","192.168.168.168",59742,443,49178
2147604134,"192.168.168.250","192.168.168.168",59742,443,49178
2147604131,"192.168.168.250","192.168.168.168",59739,443,49178
2147604127,"192.168.168.250","192.168.168.168",59735,443,49178
2147604126,"192.168.168.250","192.168.168.168",59734,443,49178
2147604114,"192.168.168.250","192.168.168.168",59723,443,49178
2147604132,"192.168.168.250","192.168.168.168",59740,443,49178
2147604128,"192.168.168.250","192.168.168.168",59736,443,49178
2147604122,"192.168.168.250","192.168.168.168",59730,443,49178
2147604115,"192.168.168.250","192.168.168.168",59724,443,49178
2147604132,"192.168.168.250","192.168.168.168",59740,443,49178
2147604132,"192.168.168.250","192.168.168.168",59740,443,49178
2147604131,"192.168.168.250","192.168.168.168",59739,443,49178
2147604131,"192.168.168.250","192.168.168.168",59739,443,49178
2147604130,"192.168.168.250","192.168.168.168",59738,443,49178
2147604130,"192.168.168.250","192.168.168.168",59738,443,49178
2147604129,"192.168.168.250","192.168.168.168",59737,443,49178
2147604129,"192.168.168.250","192.168.168.168",59737,443,49178
2147604128,"192.168.168.250","192.168.168.168",59736,443,49178
2147604128,"192.168.168.250","192.168.168.168",59736,443,49178
2147604127,"192.168.168.250","192.168.168.168",59735,443,49178
2147604127,"192.168.168.250","192.168.168.168",59735,443,49178
2147604126,"192.168.168.250","192.168.168.168",59734,443,49178
2147604126,"192.168.168.250","192.168.168.168",59734,443,49178
2147604125,"192.168.168.250","192.168.168.168",59733,443,49178
2147604125,"192.168.168.250","192.168.168.168",59733,443,49178
2147604124,"192.168.168.250","192.168.168.168",59732,443,49178
2147604124,"192.168.168.250","192.168.168.168",59732,443,49178
2147604123,"192.168.168.250","192.168.168.168",59731,443,49178
2147604123,"192.168.168.250","192.168.168.168",59731,443,49178
2147604122,"192.168.168.250","192.168.168.168",59730,443,49178
2147604122,"192.168.168.250","192.168.168.168",59730,443,49178
2147604121,"192.168.168.250","192.168.168.168",59729,443,49178
2147604121,"192.168.168.250","192.168.168.168",59729,443,49178
2147604120,"192.168.168.250","192.168.168.168",59728,443,49178
2147604120,"192.168.168.250","192.168.168.168",59728,443,49178
2147604119,"192.168.168.250","192.168.168.168",59727,443,49178
2147604119,"192.168.168.250","192.168.168.168",59727,443,49178
2147604118,"192.168.168.250","192.168.168.168",59726,443,49178
2147604118,"192.168.168.250","192.168.168.168",59726,443,49178
2147604117,"192.168.168.250","192.168.168.168",59725,443,49178
2147604117,"192.168.168.250","192.168.168.168",59725,443,49178
2147604116,"10.0.96.200","10.206.27.54",60439,8,49268
2147604116,"10.0.96.200","10.206.27.54",60439,8,49268
2147604115,"192.168.168.250","192.168.168.168",59724,443,49178
2147604115,"192.168.168.250","192.168.168.168",59724,443,49178
2147604114,"192.168.168.250","192.168.168.168",59723,443,49178
2147604114,"192.168.168.250","192.168.168.168",59723,443,49178
2147604112,"192.168.168.250","192.168.168.168",59722,443,49178
2147604110,"192.168.168.250","192.168.168.168",59720,443,49178
2147604111,"192.168.168.250","192.168.168.168",59721,443,49178
2147604109,"192.168.168.250","192.168.168.168",59719,443,49178
2147604108,"192.168.168.250","192.168.168.168",59718,443,49178
2147604112,"192.168.168.250","192.168.168.168",59722,443,49178
2147604112,"192.168.168.250","192.168.168.168",59722,443,49178
2147604111,"192.168.168.250","192.168.168.168",59721,443,49178
2147604111,"192.168.168.250","192.168.168.168",59721,443,49178
2147604087,"10.206.27.54","192.12.19.20",123,123,49236
2147604098,"192.168.168.62","10.50.129.148",59983,53,49169
2147604107,"192.168.168.250","192.168.168.168",59717,443,49178
2147604110,"192.168.168.250","192.168.168.168",59720,443,49178
2147604110,"192.168.168.250","192.168.168.168",59720,443,49178
2147604109,"192.168.168.250","192.168.168.168",59719,443,49178
2147604109,"192.168.168.250","192.168.168.168",59719,443,49178
2147604108,"192.168.168.250","192.168.168.168",59718,443,49178
2147604108,"192.168.168.250","192.168.168.168",59718,443,49178
2147604107,"192.168.168.250","192.168.168.168",59717,443,49178
2147604107,"192.168.168.250","192.168.168.168",59717,443,49178
2147604106,"192.168.168.250","192.168.168.168",59716,443,49178
2147604106,"192.168.168.250","192.168.168.168",59716,443,49178
2147604106,"192.168.168.250","192.168.168.168",59716,443,49178
2147604105,"192.168.168.250","192.168.168.168",59715,443,49178
2147604105,"192.168.168.250","192.168.168.168",59715,443,49178
2147604105,"192.168.168.250","192.168.168.168",59715,443,49178
2147604088,"10.206.27.54","10.50.129.148",1024,53,49169
2147604104,"192.168.168.250","192.168.168.168",59714,443,49178
2147604102,"192.168.168.250","192.168.168.168",59712,443,49178
2147604102,"192.168.168.250","192.168.168.168",59712,443,49178
2147604103,"192.168.168.250","192.168.168.168",59713,443,49178
2147604103,"192.168.168.250","192.168.168.168",59713,443,49178
2147604103,"192.168.168.250","192.168.168.168",59713,443,49178
2147604102,"192.168.168.250","192.168.168.168",59712,443,49178
2147604104,"192.168.168.250","192.168.168.168",59714,443,49178
2147604104,"192.168.168.250","192.168.168.168",59714,443,49178
2147604101,"192.168.168.250","192.168.168.168",59711,443,49178
2147604101,"192.168.168.250","192.168.168.168",59711,443,49178
2147604101,"192.168.168.250","192.168.168.168",59711,443,49178
2147604100,"192.168.168.250","192.168.168.168",59710,443,49178
2147604099,"192.168.168.250","192.168.168.168",59709,443,49178
2147604100,"192.168.168.250","192.168.168.168",59710,443,49178
2147604100,"192.168.168.250","192.168.168.168",59710,443,49178
2147604099,"192.168.168.250","192.168.168.168",59709,443,49178
2147604099,"192.168.168.250","192.168.168.168",59709,443,49178
2147604095,"192.168.168.250","192.168.168.168",59706,443,49178
2147604094,"192.168.168.250","192.168.168.168",59705,443,49178
2147604097,"192.168.168.250","192.168.168.168",59708,443,49178
2147604096,"192.168.168.250","192.168.168.168",59707,443,49178
2147604092,"192.168.168.250","192.168.168.168",59703,443,49178
2147604098,"192.168.168.62","10.50.129.148",59983,53,49169
2147604098,"192.168.168.62","10.50.129.148",59983,53,49169
2147604093,"192.168.168.250","192.168.168.168",59704,443,49178
2147604097,"192.168.168.250","192.168.168.168",59708,443,49178
2147604097,"192.168.168.250","192.168.168.168",59708,443,49178
2147604096,"192.168.168.250","192.168.168.168",59707,443,49178
2147604096,"192.168.168.250","192.168.168.168",59707,443,49178
2147604092,"192.168.168.250","192.168.168.168",59703,443,49178
2147604092,"192.168.168.250","192.168.168.168",59703,443,49178
2147604074,"192.168.168.62","10.50.129.148",49916,53,49169
2147604089,"192.168.168.250","192.168.168.168",59701,443,49178
2147604095,"192.168.168.250","192.168.168.168",59706,443,49178
2147604095,"192.168.168.250","192.168.168.168",59706,443,49178
2147604094,"192.168.168.250","192.168.168.168",59705,443,49178
2147604094,"192.168.168.250","192.168.168.168",59705,443,49178
2147604093,"192.168.168.250","192.168.168.168",59704,443,49178
2147604093,"192.168.168.250","192.168.168.168",59704,443,49178
2147604090,"192.168.168.250","192.168.168.168",59702,443,49178
2147604091,"10.0.96.200","10.206.27.54",60439,8,49268
2147604091,"10.0.96.200","10.206.27.54",60439,8,49268
2147604090,"192.168.168.250","192.168.168.168",59702,443,49178
2147604090,"192.168.168.250","192.168.168.168",59702,443,49178
2147604089,"192.168.168.250","192.168.168.168",59701,443,49178
2147604089,"192.168.168.250","192.168.168.168",59701,443,49178
2147604088,"10.206.27.54","10.50.129.148",1024,53,49169
2147604088,"10.206.27.54","10.50.129.148",1024,53,49169
2147604083,"192.168.168.250","192.168.168.168",59697,443,49178
2147604083,"192.168.168.250","192.168.168.168",59697,443,49178
2147604086,"192.168.168.250","192.168.168.168",59700,443,49178
2147604085,"192.168.168.250","192.168.168.168",59699,443,49178
2147604084,"192.168.168.250","192.168.168.168",59698,443,49178
2147604083,"192.168.168.250","192.168.168.168",59697,443,49178
2147604081,"192.168.168.250","192.168.168.168",59695,443,49178
2147604087,"10.206.27.54","192.12.19.20",123,123,49236
2147604087,"10.206.27.54","192.12.19.20",123,123,49236
2147604086,"192.168.168.250","192.168.168.168",59700,443,49178
2147604086,"192.168.168.250","192.168.168.168",59700,443,49178
2147604085,"192.168.168.250","192.168.168.168",59699,443,49178
2147604085,"192.168.168.250","192.168.168.168",59699,443,49178
2147604084,"192.168.168.250","192.168.168.168",59698,443,49178
2147604084,"192.168.168.250","192.168.168.168",59698,443,49178
2147604082,"192.168.168.250","192.168.168.168",59696,443,49178
2147604082,"192.168.168.250","192.168.168.168",59696,443,49178
2147604082,"192.168.168.250","192.168.168.168",59696,443,49178
2147604081,"192.168.168.250","192.168.168.168",59695,443,49178
2147604081,"192.168.168.250","192.168.168.168",59695,443,49178
2147604065,"10.206.27.54","10.50.129.148",1024,53,49169
2147604078,"192.168.168.250","192.168.168.168",59692,443,49178
2147604077,"192.168.168.250","192.168.168.168",59691,443,49178
2147604080,"192.168.168.250","192.168.168.168",59694,443,49178
2147604080,"192.168.168.250","192.168.168.168",59694,443,49178
2147604080,"192.168.168.250","192.168.168.168",59694,443,49178
2147604079,"192.168.168.250","192.168.168.168",59693,443,49178
2147604079,"192.168.168.250","192.168.168.168",59693,443,49178
2147604076,"192.168.168.250","192.168.168.168",59690,443,49178
2147604079,"192.168.168.250","192.168.168.168",59693,443,49178
2147604075,"192.168.168.250","192.168.168.168",59689,443,49178
2147604078,"192.168.168.250","192.168.168.168",59692,443,49178
2147604078,"192.168.168.250","192.168.168.168",59692,443,49178
2147604074,"192.168.168.62","10.50.129.148",49916,53,49169
2147604074,"192.168.168.62","10.50.129.148",49916,53,49169
2147604057,"192.168.168.62","10.50.129.148",64993,53,49169
2147604072,"192.168.168.250","192.168.168.168",59687,443,49178
2147604077,"192.168.168.250","192.168.168.168",59691,443,49178
2147604077,"192.168.168.250","192.168.168.168",59691,443,49178
2147604076,"192.168.168.250","192.168.168.168",59690,443,49178
2147604076,"192.168.168.250","192.168.168.168",59690,443,49178
2147604075,"192.168.168.250","192.168.168.168",59689,443,49178
2147604075,"192.168.168.250","192.168.168.168",59689,443,49178
2147604073,"192.168.168.250","192.168.168.168",59688,443,49178
2147604072,"192.168.168.250","192.168.168.168",59687,443,49178
2147604072,"192.168.168.250","192.168.168.168",59687,443,49178
2147604073,"192.168.168.250","192.168.168.168",59688,443,49178
2147604073,"192.168.168.250","192.168.168.168",59688,443,49178
2147604071,"192.168.168.250","192.168.168.168",59686,443,49178
2147604070,"192.168.168.250","192.168.168.168",59685,443,49178
2147604069,"192.168.168.250","192.168.168.168",59684,443,49178
2147604071,"192.168.168.250","192.168.168.168",59686,443,49178
2147604071,"192.168.168.250","192.168.168.168",59686,443,49178
2147604068,"192.168.168.250","192.168.168.168",59683,443,49178
2147604066,"192.168.168.250","192.168.168.168",59681,443,49178
2147604070,"192.168.168.250","192.168.168.168",59685,443,49178
2147604070,"192.168.168.250","192.168.168.168",59685,443,49178
2147604069,"192.168.168.250","192.168.168.168",59684,443,49178
2147604069,"192.168.168.250","192.168.168.168",59684,443,49178
2147604068,"192.168.168.250","192.168.168.168",59683,443,49178
2147604068,"192.168.168.250","192.168.168.168",59683,443,49178
2147604067,"192.168.168.250","192.168.168.168",59682,443,49178
2147604067,"192.168.168.250","192.168.168.168",59682,443,49178
2147604067,"192.168.168.250","192.168.168.168",59682,443,49178
2147604066,"192.168.168.250","192.168.168.168",59681,443,49178
2147604066,"192.168.168.250","192.168.168.168",59681,443,49178
2147604064,"10.0.96.200","10.206.27.54",60439,8,49268
2147604064,"10.0.96.200","10.206.27.54",60439,8,49268
2147604065,"10.206.27.54","10.50.129.148",1024,53,49169
2147604065,"10.206.27.54","10.50.129.148",1024,53,49169
2147604061,"192.168.168.250","192.168.168.168",59678,443,49178
2147604060,"192.168.168.250","192.168.168.168",59677,443,49178
2147604063,"192.168.168.250","192.168.168.168",59680,443,49178
2147604063,"192.168.168.250","192.168.168.168",59680,443,49178
2147604063,"192.168.168.250","192.168.168.168",59680,443,49178
2147604062,"192.168.168.250","192.168.168.168",59679,443,49178
2147604062,"192.168.168.250","192.168.168.168",59679,443,49178
2147604059,"192.168.168.250","192.168.168.168",59676,443,49178
2147604062,"192.168.168.250","192.168.168.168",59679,443,49178
2147604058,"192.168.168.250","192.168.168.168",59675,443,49178
2147604061,"192.168.168.250","192.168.168.168",59678,443,49178
2147604061,"192.168.168.250","192.168.168.168",59678,443,49178
2147604059,"192.168.168.250","192.168.168.168",59676,443,49178
2147604059,"192.168.168.250","192.168.168.168",59676,443,49178
2147604058,"192.168.168.250","192.168.168.168",59675,443,49178
2147604058,"192.168.168.250","192.168.168.168",59675,443,49178
2147604057,"192.168.168.62","10.50.129.148",64993,53,49169
2147604057,"192.168.168.62","10.50.129.148",64993,53,49169
2147604060,"192.168.168.250","192.168.168.168",59677,443,49178
2147604060,"192.168.168.250","192.168.168.168",59677,443,49178
2147604056,"192.168.168.250","192.168.168.168",59674,443,49178
2147604056,"192.168.168.250","192.168.168.168",59674,443,49178
2147604056,"192.168.168.250","192.168.168.168",59674,443,49178
2147604055,"192.168.168.250","192.168.168.168",59673,443,49178
2147604055,"192.168.168.250","192.168.168.168",59673,443,49178
2147604055,"192.168.168.250","192.168.168.168",59673,443,49178
2147604054,"192.168.168.250","192.168.168.168",59672,443,49178
2147604053,"192.168.168.250","192.168.168.168",59671,443,49178
2147604053,"192.168.168.250","192.168.168.168",59671,443,49178
2147604053,"192.168.168.250","192.168.168.168",59671,443,49178
2147604052,"192.168.168.250","192.168.168.168",59670,443,49178
2147604051,"192.168.168.250","192.168.168.168",59669,443,49178
2147604039,"192.168.168.62","10.50.129.148",64716,53,49169
2147604049,"192.168.168.250","192.168.168.168",59667,443,49178
2147604054,"192.168.168.250","192.168.168.168",59672,443,49178
2147604054,"192.168.168.250","192.168.168.168",59672,443,49178
2147604052,"192.168.168.250","192.168.168.168",59670,443,49178
2147604052,"192.168.168.250","192.168.168.168",59670,443,49178
2147604051,"192.168.168.250","192.168.168.168",59669,443,49178
2147604051,"192.168.168.250","192.168.168.168",59669,443,49178
2147604050,"192.168.168.250","192.168.168.168",59668,443,49178
2147604050,"192.168.168.250","192.168.168.168",59668,443,49178
2147604050,"192.168.168.250","192.168.168.168",59668,443,49178
2147604049,"192.168.168.250","192.168.168.168",59667,443,49178
2147604049,"192.168.168.250","192.168.168.168",59667,443,49178
2147604046,"192.168.168.250","192.168.168.168",59664,443,49178
2147604045,"192.168.168.250","192.168.168.168",59663,443,49178
2147604048,"192.168.168.250","192.168.168.168",59666,443,49178
2147604044,"192.168.168.250","192.168.168.168",59662,443,49178
2147604048,"192.168.168.250","192.168.168.168",59666,443,49178
2147604048,"192.168.168.250","192.168.168.168",59666,443,49178
2147604047,"192.168.168.250","192.168.168.168",59665,443,49178
2147604047,"192.168.168.250","192.168.168.168",59665,443,49178
2147604047,"192.168.168.250","192.168.168.168",59665,443,49178
2147604043,"192.168.168.250","192.168.168.168",59661,443,49178
2147604046,"192.168.168.250","192.168.168.168",59664,443,49178
2147604046,"192.168.168.250","192.168.168.168",59664,443,49178
2147604045,"192.168.168.250","192.168.168.168",59663,443,49178
2147604045,"192.168.168.250","192.168.168.168",59663,443,49178
2147604044,"192.168.168.250","192.168.168.168",59662,443,49178
2147604044,"192.168.168.250","192.168.168.168",59662,443,49178
2147604043,"192.168.168.250","192.168.168.168",59661,443,49178
2147604043,"192.168.168.250","192.168.168.168",59661,443,49178
2147604040,"192.168.168.250","192.168.168.168",59659,443,49178
2147604041,"192.168.168.250","192.168.168.168",59660,443,49178
2147604042,"10.0.96.200","10.206.27.54",60439,8,49268
2147604042,"10.0.96.200","10.206.27.54",60439,8,49268
2147604041,"192.168.168.250","192.168.168.168",59660,443,49178
2147604041,"192.168.168.250","192.168.168.168",59660,443,49178
2147604040,"192.168.168.250","192.168.168.168",59659,443,49178
2147604040,"192.168.168.250","192.168.168.168",59659,443,49178
2147604038,"192.168.168.250","192.168.168.168",59658,443,49178
2147604037,"192.168.168.250","192.168.168.168",59657,443,49178
2147604036,"192.168.168.250","192.168.168.168",59656,443,49178
2147604039,"192.168.168.62","10.50.129.148",64716,53,49169
2147604039,"192.168.168.62","10.50.129.148",64716,53,49169
2147604038,"192.168.168.250","192.168.168.168",59658,443,49178
2147604038,"192.168.168.250","192.168.168.168",59658,443,49178
2147604035,"192.168.168.250","192.168.168.168",59655,443,49178
2147604033,"192.168.168.250","192.168.168.168",59653,443,49178
2147604037,"192.168.168.250","192.168.168.168",59657,443,49178
2147604037,"192.168.168.250","192.168.168.168",59657,443,49178
2147604036,"192.168.168.250","192.168.168.168",59656,443,49178
2147604036,"192.168.168.250","192.168.168.168",59656,443,49178
2147604035,"192.168.168.250","192.168.168.168",59655,443,49178
2147604035,"192.168.168.250","192.168.168.168",59655,443,49178
2147604034,"192.168.168.250","192.168.168.168",59654,443,49178
2147604034,"192.168.168.250","192.168.168.168",59654,443,49178
2147604034,"192.168.168.250","192.168.168.168",59654,443,49178
2147604033,"192.168.168.250","192.168.168.168",59653,443,49178
2147604033,"192.168.168.250","192.168.168.168",59653,443,49178
2147604030,"192.168.168.250","192.168.168.168",59650,443,49178
2147604029,"192.168.168.250","192.168.168.168",59649,443,49178
2147604032,"192.168.168.250","192.168.168.168",59652,443,49178
2147604032,"192.168.168.250","192.168.168.168",59652,443,49178
2147604032,"192.168.168.250","192.168.168.168",59652,443,49178
2147604031,"192.168.168.250","192.168.168.168",59651,443,49178
2147604031,"192.168.168.250","192.168.168.168",59651,443,49178
2147604028,"192.168.168.250","192.168.168.168",59648,443,49178
2147604017,"192.168.168.62","10.50.129.148",52333,53,49169
2147604031,"192.168.168.250","192.168.168.168",59651,443,49178
2147604027,"192.168.168.250","192.168.168.168",59647,443,49178
2147604030,"192.168.168.250","192.168.168.168",59650,443,49178
2147604030,"192.168.168.250","192.168.168.168",59650,443,49178
2147604025,"192.168.168.250","192.168.168.168",59645,443,49178
2147604029,"192.168.168.250","192.168.168.168",59649,443,49178
2147604029,"192.168.168.250","192.168.168.168",59649,443,49178
2147604028,"192.168.168.250","192.168.168.168",59648,443,49178
2147604028,"192.168.168.250","192.168.168.168",59648,443,49178
2147604027,"192.168.168.250","192.168.168.168",59647,443,49178
2147604027,"192.168.168.250","192.168.168.168",59647,443,49178
2147604026,"192.168.168.250","192.168.168.168",59646,443,49178
