host,instance,"tmp_epochtime","win_storage_free","_time"
"win01.internal.tmi.com","C:",1624322220,"39.295635853380816","2021-06-22T00:37:00.000+0000"
"win02.internal.tmi.com","C:",1624322400,"40.92577261955814","2021-06-22T00:40:00.000+0000"
"win02.internal.tmi.com","C:",1624322520,"44.60396615509853","2021-06-22T00:42:00.000+0000"
"win01.internal.tmi.com","C:",1624322580,"39.286646490046486","2021-06-22T00:43:00.000+0000"
"win02.internal.tmi.com","C:",1624322880,"36.422085363296794","2021-06-22T00:48:00.000+0000"
"win01.internal.tmi.com","C:",1624323060,"36.31300888955705","2021-06-22T00:51:00.000+0000"
"win01.internal.tmi.com","C:",1624323180,"38.58576670002448","2021-06-22T00:53:00.000+0000"
"win02.internal.tmi.com","C:",1624323240,"34.97881837542532","2021-06-22T00:54:00.000+0000"
"win02.internal.tmi.com","C:",1624323480,"39.48932748408531","2021-06-22T00:58:00.000+0000"
"win01.internal.tmi.com","C:",1624323600,"35.484317580971805","2021-06-22T01:00:00.000+0000"
"win02.internal.tmi.com","C:",1624323840,"36.864681497518276","2021-06-22T01:04:00.000+0000"
"win01.internal.tmi.com","C:",1624323900,"39.94551401908615","2021-06-22T01:05:00.000+0000"
"win01.internal.tmi.com","C:",1624324260,"38.11674910932449","2021-06-22T01:11:00.000+0000"
"win02.internal.tmi.com","C:",1624324260,"38.60956762259313","2021-06-22T01:11:00.000+0000"
"win01.internal.tmi.com","C:",1624324440,"35.616464274993504","2021-06-22T01:14:00.000+0000"
"win02.internal.tmi.com","C:",1624324500,"37.70436869569818","2021-06-22T01:15:00.000+0000"
"win01.internal.tmi.com","C:",1624324560,"39.78333138338431","2021-06-22T01:16:00.000+0000"
"win02.internal.tmi.com","C:",1624324800,"39.58104642180435","2021-06-22T01:20:00.000+0000"
"win02.internal.tmi.com","C:",1624325040,"42.17615159860336","2021-06-22T01:24:00.000+0000"
"win01.internal.tmi.com","C:",1624325100,"42.53752510791398","2021-06-22T01:25:00.000+0000"
"win01.internal.tmi.com","C:",1624325160,"40.57083441879336","2021-06-22T01:26:00.000+0000"
"win02.internal.tmi.com","C:",1624325280,"36.689490538968904","2021-06-22T01:28:00.000+0000"
"win01.internal.tmi.com","C:",1624325460,"44.41923344882571","2021-06-22T01:31:00.000+0000"
"win02.internal.tmi.com","C:",1624325640,"43.524959784103245","2021-06-22T01:34:00.000+0000"
"win01.internal.tmi.com","C:",1624325940,"40.73327144058413","2021-06-22T01:39:00.000+0000"
"win02.internal.tmi.com","C:",1624326000,"42.31999673301097","2021-06-22T01:40:00.000+0000"
"win02.internal.tmi.com","C:",1624326120,"35.63878166272361","2021-06-22T01:42:00.000+0000"
"win01.internal.tmi.com","C:",1624326240,"45.17809047398711","2021-06-22T01:44:00.000+0000"
"win02.internal.tmi.com","C:",1624326540,"38.81959781690746","2021-06-22T01:49:00.000+0000"
"win01.internal.tmi.com","C:",1624326600,"43.472071061710366","2021-06-22T01:50:00.000+0000"
"win01.internal.tmi.com","C:",1624326660,"44.00469705309024","2021-06-22T01:51:00.000+0000"
"win02.internal.tmi.com","C:",1624326780,"35.326467187940395","2021-06-22T01:53:00.000+0000"
"win01.internal.tmi.com","C:",1624327080,"42.528821043509716","2021-06-22T01:58:00.000+0000"
"win02.internal.tmi.com","C:",1624327080,"38.23094887911597","2021-06-22T01:58:00.000+0000"
"win02.internal.tmi.com","C:",1624327200,"40.79811616560319","2021-06-22T02:00:00.000+0000"
"win01.internal.tmi.com","C:",1624327440,"44.255172033120346","2021-06-22T02:04:00.000+0000"
"win01.internal.tmi.com","C:",1624327560,"41.64730682867869","2021-06-22T02:06:00.000+0000"
"win02.internal.tmi.com","C:",1624327560,"39.059853446833905","2021-06-22T02:06:00.000+0000"
"win01.internal.tmi.com","C:",1624327860,"35.92013179816762","2021-06-22T02:11:00.000+0000"
"win02.internal.tmi.com","C:",1624327920,"43.52714402634166","2021-06-22T02:12:00.000+0000"
"win01.internal.tmi.com","C:",1624328220,"36.32452935367765","2021-06-22T02:17:00.000+0000"
"win02.internal.tmi.com","C:",1624328220,"37.608340619945814","2021-06-22T02:17:00.000+0000"
"win02.internal.tmi.com","C:",1624328460,"37.34794889970834","2021-06-22T02:21:00.000+0000"
"win01.internal.tmi.com","C:",1624328640,"40.51532917013218","2021-06-22T02:24:00.000+0000"
"win01.internal.tmi.com","C:",1624328880,"44.31716743207015","2021-06-22T02:28:00.000+0000"
"win02.internal.tmi.com","C:",1624328880,"38.655648784930804","2021-06-22T02:28:00.000+0000"
"win01.internal.tmi.com","C:",1624328940,"45.023093673424256","2021-06-22T02:29:00.000+0000"
"win02.internal.tmi.com","C:",1624329120,"41.64589301142851","2021-06-22T02:32:00.000+0000"
"win01.internal.tmi.com","C:",1624329420,"40.51289375608188","2021-06-22T02:37:00.000+0000"
"win02.internal.tmi.com","C:",1624329480,"40.75036626576596","2021-06-22T02:38:00.000+0000"
"win01.internal.tmi.com","C:",1624329720,"41.20822945796036","2021-06-22T02:42:00.000+0000"
"win02.internal.tmi.com","C:",1624329720,"36.42753590664373","2021-06-22T02:42:00.000+0000"
"win02.internal.tmi.com","C:",1624329840,"39.71012736605184","2021-06-22T02:44:00.000+0000"
"win01.internal.tmi.com","C:",1624329960,"40.722010333680515","2021-06-22T02:46:00.000+0000"
"win01.internal.tmi.com","C:",1624330260,"37.72062950216748","2021-06-22T02:51:00.000+0000"
"win02.internal.tmi.com","C:",1624330380,"44.555891917897085","2021-06-22T02:53:00.000+0000"
"win01.internal.tmi.com","C:",1624330620,"38.7279117184092","2021-06-22T02:57:00.000+0000"
"win02.internal.tmi.com","C:",1624330680,"35.05867769876089","2021-06-22T02:58:00.000+0000"
"win01.internal.tmi.com","C:",1624330800,"38.69070697846427","2021-06-22T03:00:00.000+0000"
"win02.internal.tmi.com","C:",1624330980,"40.269250694551246","2021-06-22T03:03:00.000+0000"
"win02.internal.tmi.com","C:",1624331100,"37.02100873273149","2021-06-22T03:05:00.000+0000"
"win01.internal.tmi.com","C:",1624331280,"44.00153353840027","2021-06-22T03:08:00.000+0000"
"win02.internal.tmi.com","C:",1624331400,"37.86557685229543","2021-06-22T03:10:00.000+0000"
"win01.internal.tmi.com","C:",1624331520,"37.51072560210368","2021-06-22T03:12:00.000+0000"
"win01.internal.tmi.com","C:",1624331700,"40.710286534544196","2021-06-22T03:15:00.000+0000"
"win02.internal.tmi.com","C:",1624331700,"37.04531635413321","2021-06-22T03:15:00.000+0000"
"win01.internal.tmi.com","C:",1624332000,"35.484465287380615","2021-06-22T03:20:00.000+0000"
"win02.internal.tmi.com","C:",1624332120,"42.34961479441136","2021-06-22T03:22:00.000+0000"
"win02.internal.tmi.com","C:",1624332180,"39.86307712647322","2021-06-22T03:23:00.000+0000"
"win01.internal.tmi.com","C:",1624332420,"44.45631099020575","2021-06-22T03:27:00.000+0000"
"win02.internal.tmi.com","C:",1624332480,"41.1899565020294","2021-06-22T03:28:00.000+0000"
"win01.internal.tmi.com","C:",1624332720,"37.69841498329813","2021-06-22T03:32:00.000+0000"
"win02.internal.tmi.com","C:",1624332780,"44.13125579269203","2021-06-22T03:33:00.000+0000"
"win02.internal.tmi.com","C:",1624333080,"37.463484205011696","2021-06-22T03:38:00.000+0000"
"win01.internal.tmi.com","C:",1624333200,"40.81351210193438","2021-06-22T03:40:00.000+0000"
"win01.internal.tmi.com","C:",1624333500,"40.51629528227087","2021-06-22T03:45:00.000+0000"
"win02.internal.tmi.com","C:",1624333560,"38.38759522317389","2021-06-22T03:46:00.000+0000"
"win02.internal.tmi.com","C:",1624333680,"35.90761222619204","2021-06-22T03:48:00.000+0000"
"win01.internal.tmi.com","C:",1624333800,"40.15584799777582","2021-06-22T03:50:00.000+0000"
"win01.internal.tmi.com","C:",1624334040,"42.58108925906696","2021-06-22T03:54:00.000+0000"
"win02.internal.tmi.com","C:",1624334040,"40.469984491805405","2021-06-22T03:54:00.000+0000"
"win01.internal.tmi.com","C:",1624334340,"38.54957374241985","2021-06-22T03:59:00.000+0000"
"win02.internal.tmi.com","C:",1624334460,"39.04832456876098","2021-06-22T04:01:00.000+0000"
"win02.internal.tmi.com","C:",1624334580,"39.35454991677773","2021-06-22T04:03:00.000+0000"
"win01.internal.tmi.com","C:",1624334640,"43.56623341185239","2021-06-22T04:04:00.000+0000"
"win02.internal.tmi.com","C:",1624334880,"36.85356059896293","2021-06-22T04:08:00.000+0000"
"win01.internal.tmi.com","C:",1624335000,"35.49251575491662","2021-06-22T04:10:00.000+0000"
"win02.internal.tmi.com","C:",1624335060,"43.87209213410714","2021-06-22T04:11:00.000+0000"
"win01.internal.tmi.com","C:",1624335300,"36.72519387683643","2021-06-22T04:15:00.000+0000"
"win02.internal.tmi.com","C:",1624335480,"35.33180934343405","2021-06-22T04:18:00.000+0000"
"win01.internal.tmi.com","C:",1624335540,"41.69833646966855","2021-06-22T04:19:00.000+0000"
"win01.internal.tmi.com","C:",1624335720,"41.04895389429515","2021-06-22T04:22:00.000+0000"
"win02.internal.tmi.com","C:",1624335840,"40.14477937244083","2021-06-22T04:24:00.000+0000"
"win01.internal.tmi.com","C:",1624336080,"43.85566799887667","2021-06-22T04:28:00.000+0000"
"win02.internal.tmi.com","C:",1624336080,"42.281134717960924","2021-06-22T04:28:00.000+0000"
"win02.internal.tmi.com","C:",1624336260,"37.08152281708768","2021-06-22T04:31:00.000+0000"
"win01.internal.tmi.com","C:",1624336500,"44.32667772072787","2021-06-22T04:35:00.000+0000"
"win01.internal.tmi.com","C:",1624336740,"40.247951825152825","2021-06-22T04:39:00.000+0000"
"win02.internal.tmi.com","C:",1624336800,"39.295967707560266","2021-06-22T04:40:00.000+0000"
"win02.internal.tmi.com","C:",1624336860,"40.52056181766896","2021-06-22T04:41:00.000+0000"
"win01.internal.tmi.com","C:",1624337100,"37.31828879593389","2021-06-22T04:45:00.000+0000"
"win01.internal.tmi.com","C:",1624337220,"35.02446558904851","2021-06-22T04:47:00.000+0000"
"win02.internal.tmi.com","C:",1624337400,"39.226659944860984","2021-06-22T04:50:00.000+0000"
"win01.internal.tmi.com","C:",1624337580,"40.266568289346885","2021-06-22T04:53:00.000+0000"
"win02.internal.tmi.com","C:",1624337700,"37.395343744849455","2021-06-22T04:55:00.000+0000"
"win01.internal.tmi.com","C:",1624337820,"38.55564737855162","2021-06-22T04:57:00.000+0000"
"win02.internal.tmi.com","C:",1624337880,"42.55194560281121","2021-06-22T04:58:00.000+0000"
"win01.internal.tmi.com","C:",1624338000,"38.25585715693473","2021-06-22T05:00:00.000+0000"
"win02.internal.tmi.com","C:",1624338120,"44.18752677972004","2021-06-22T05:02:00.000+0000"
"win02.internal.tmi.com","C:",1624338300,"38.058595603129156","2021-06-22T05:05:00.000+0000"
"win01.internal.tmi.com","C:",1624338360,"42.13404450274591","2021-06-22T05:06:00.000+0000"
"win01.internal.tmi.com","C:",1624338720,"42.61117166265759","2021-06-22T05:12:00.000+0000"
"win02.internal.tmi.com","C:",1624338720,"39.35488546984179","2021-06-22T05:12:00.000+0000"
"win01.internal.tmi.com","C:",1624338900,"36.467632109982866","2021-06-22T05:15:00.000+0000"
"win02.internal.tmi.com","C:",1624338900,"45.05170571944229","2021-06-22T05:15:00.000+0000"
"win01.internal.tmi.com","C:",1624339200,"42.97502069700516","2021-06-22T05:20:00.000+0000"
"win02.internal.tmi.com","C:",1624339440,"37.4271601713745","2021-06-22T05:24:00.000+0000"
"win02.internal.tmi.com","C:",1624339560,"41.66582254066101","2021-06-22T05:26:00.000+0000"
"win01.internal.tmi.com","C:",1624339680,"42.997912134710006","2021-06-22T05:28:00.000+0000"
"win02.internal.tmi.com","C:",1624339800,"42.6193452192277","2021-06-22T05:30:00.000+0000"
"win01.internal.tmi.com","C:",1624339860,"37.45116929557318","2021-06-22T05:31:00.000+0000"
"win01.internal.tmi.com","C:",1624340220,"39.711150132449795","2021-06-22T05:37:00.000+0000"
"win02.internal.tmi.com","C:",1624340220,"42.140743597837485","2021-06-22T05:37:00.000+0000"
"win02.internal.tmi.com","C:",1624340460,"36.7836392845881","2021-06-22T05:41:00.000+0000"
"win01.internal.tmi.com","C:",1624340580,"35.943163373817484","2021-06-22T05:43:00.000+0000"
"win02.internal.tmi.com","C:",1624340640,"40.17847101837873","2021-06-22T05:44:00.000+0000"
"win01.internal.tmi.com","C:",1624340820,"40.79022636017369","2021-06-22T05:47:00.000+0000"
"win02.internal.tmi.com","C:",1624340940,"42.99955621666576","2021-06-22T05:49:00.000+0000"
"win01.internal.tmi.com","C:",1624341120,"36.69864433926689","2021-06-22T05:52:00.000+0000"
"win02.internal.tmi.com","C:",1624341180,"36.74624134654405","2021-06-22T05:53:00.000+0000"
"win01.internal.tmi.com","C:",1624341360,"41.816677228517825","2021-06-22T05:56:00.000+0000"
"win01.internal.tmi.com","C:",1624341540,"40.12803598302263","2021-06-22T05:59:00.000+0000"
"win02.internal.tmi.com","C:",1624341600,"40.45894410386375","2021-06-22T06:00:00.000+0000"
"win01.internal.tmi.com","C:",1624341780,"37.49958069837605","2021-06-22T06:03:00.000+0000"
"win02.internal.tmi.com","C:",1624342020,"45.06561723294416","2021-06-22T06:07:00.000+0000"
"win02.internal.tmi.com","C:",1624342080,"39.11331362973211","2021-06-22T06:08:00.000+0000"
"win01.internal.tmi.com","C:",1624342320,"42.3760717008306","2021-06-22T06:12:00.000+0000"
"win01.internal.tmi.com","C:",1624342560,"44.96816546357694","2021-06-22T06:16:00.000+0000"
"win02.internal.tmi.com","C:",1624342620,"41.40427800668225","2021-06-22T06:17:00.000+0000"
"win02.internal.tmi.com","C:",1624342800,"41.58198066503749","2021-06-22T06:20:00.000+0000"
"win01.internal.tmi.com","C:",1624342860,"39.515704484025036","2021-06-22T06:21:00.000+0000"
"win01.internal.tmi.com","C:",1624342980,"42.72468006367678","2021-06-22T06:23:00.000+0000"
"win02.internal.tmi.com","C:",1624342980,"35.76502334190351","2021-06-22T06:23:00.000+0000"
"win02.internal.tmi.com","C:",1624343400,"42.0431878627124","2021-06-22T06:30:00.000+0000"
"win01.internal.tmi.com","C:",1624343460,"41.51932492484362","2021-06-22T06:31:00.000+0000"
"win01.internal.tmi.com","C:",1624343580,"43.275202989949804","2021-06-22T06:33:00.000+0000"
"win02.internal.tmi.com","C:",1624343700,"37.809231985913826","2021-06-22T06:35:00.000+0000"
"win02.internal.tmi.com","C:",1624343880,"42.939511021509425","2021-06-22T06:38:00.000+0000"
"win01.internal.tmi.com","C:",1624343940,"42.58876145534755","2021-06-22T06:39:00.000+0000"
"win01.internal.tmi.com","C:",1624344120,"42.6298235603441","2021-06-22T06:42:00.000+0000"
"win02.internal.tmi.com","C:",1624344240,"42.93205631311586","2021-06-22T06:44:00.000+0000"
"win01.internal.tmi.com","C:",1624344420,"38.87722041807177","2021-06-22T06:47:00.000+0000"
"win02.internal.tmi.com","C:",1624344660,"44.64502593889328","2021-06-22T06:51:00.000+0000"
"win02.internal.tmi.com","C:",1624344720,"42.645755147973965","2021-06-22T06:52:00.000+0000"
"win01.internal.tmi.com","C:",1624344780,"35.54672853853014","2021-06-22T06:53:00.000+0000"
"win02.internal.tmi.com","C:",1624345140,"37.369837238590705","2021-06-22T06:59:00.000+0000"
"win01.internal.tmi.com","C:",1624345200,"39.6395881685545","2021-06-22T07:00:00.000+0000"
"win01.internal.tmi.com","C:",1624345440,"37.955667649307586","2021-06-22T07:04:00.000+0000"
"win02.internal.tmi.com","C:",1624345440,"40.27723721880727","2021-06-22T07:04:00.000+0000"
"win02.internal.tmi.com","C:",1624345560,"45.20591154814103","2021-06-22T07:06:00.000+0000"
"win01.internal.tmi.com","C:",1624345680,"35.13793368426817","2021-06-22T07:08:00.000+0000"
"win01.internal.tmi.com","C:",1624345980,"39.811490541636324","2021-06-22T07:13:00.000+0000"
"win02.internal.tmi.com","C:",1624346040,"37.30387560388679","2021-06-22T07:14:00.000+0000"
"win01.internal.tmi.com","C:",1624346220,"35.541851237509974","2021-06-22T07:17:00.000+0000"
"win02.internal.tmi.com","C:",1624346400,"39.91798896006778","2021-06-22T07:20:00.000+0000"
"win01.internal.tmi.com","C:",1624346460,"40.458224996649264","2021-06-22T07:21:00.000+0000"
"win02.internal.tmi.com","C:",1624346520,"38.056403898808554","2021-06-22T07:22:00.000+0000"
"win02.internal.tmi.com","C:",1624346820,"40.375128321710676","2021-06-22T07:27:00.000+0000"
"win01.internal.tmi.com","C:",1624346880,"39.83127540796471","2021-06-22T07:28:00.000+0000"
"win01.internal.tmi.com","C:",1624347120,"38.736410684624545","2021-06-22T07:32:00.000+0000"
"win02.internal.tmi.com","C:",1624347120,"36.54432430332401","2021-06-22T07:32:00.000+0000"
"win02.internal.tmi.com","C:",1624347360,"42.76551282685686","2021-06-22T07:36:00.000+0000"
"win01.internal.tmi.com","C:",1624347420,"35.07830448929844","2021-06-22T07:37:00.000+0000"
"win01.internal.tmi.com","C:",1624347660,"36.79166832132877","2021-06-22T07:41:00.000+0000"
"win02.internal.tmi.com","C:",1624347720,"43.30039002432212","2021-06-22T07:42:00.000+0000"
"win02.internal.tmi.com","C:",1624347900,"44.13224386872855","2021-06-22T07:45:00.000+0000"
"win01.internal.tmi.com","C:",1624348140,"37.3868036544279","2021-06-22T07:49:00.000+0000"
"win01.internal.tmi.com","C:",1624348200,"39.723552529222594","2021-06-22T07:50:00.000+0000"
"win02.internal.tmi.com","C:",1624348260,"39.732273040639484","2021-06-22T07:51:00.000+0000"
"win01.internal.tmi.com","C:",1624348740,"35.58320792892526","2021-06-22T07:59:00.000+0000"
"win02.internal.tmi.com","C:",1624348740,"38.83656957703583","2021-06-22T07:59:00.000+0000"
"win02.internal.tmi.com","C:",1624348860,"37.07295322803841","2021-06-22T08:01:00.000+0000"
"win01.internal.tmi.com","C:",1624348920,"35.61997832728642","2021-06-22T08:02:00.000+0000"
"win01.internal.tmi.com","C:",1624349220,"43.507165765652","2021-06-22T08:07:00.000+0000"
"win02.internal.tmi.com","C:",1624349280,"39.229643166446444","2021-06-22T08:08:00.000+0000"
"win01.internal.tmi.com","C:",1624349520,"43.52124228361238","2021-06-22T08:12:00.000+0000"
"win02.internal.tmi.com","C:",1624349520,"39.90682811478978","2021-06-22T08:12:00.000+0000"
"win01.internal.tmi.com","C:",1624349640,"39.26428478114124","2021-06-22T08:14:00.000+0000"
"win02.internal.tmi.com","C:",1624349880,"37.05676980931122","2021-06-22T08:18:00.000+0000"
"win01.internal.tmi.com","C:",1624350120,"42.57896421775481","2021-06-22T08:22:00.000+0000"
"win02.internal.tmi.com","C:",1624350120,"40.277689175764436","2021-06-22T08:22:00.000+0000"
"win01.internal.tmi.com","C:",1624350300,"23.61504389344475","2021-06-22T08:25:00.000+0000"
"win02.internal.tmi.com","C:",1624350300,"32.361852520845424","2021-06-22T08:25:00.000+0000"
"win02.internal.tmi.com","C:",1624350660,"12.65893914713643","2021-06-22T08:31:00.000+0000"
"win01.internal.tmi.com","C:",1624350720,"28.87768714799094","2021-06-22T08:32:00.000+0000"
"win01.internal.tmi.com","C:",1624350840,"25.47052684127332","2021-06-22T08:34:00.000+0000"
"win02.internal.tmi.com","C:",1624350900,"17.090832290973694","2021-06-22T08:35:00.000+0000"
"win01.internal.tmi.com","C:",1624351260,"38.083474344453506","2021-06-22T08:41:00.000+0000"
"win02.internal.tmi.com","C:",1624351260,"41.27756404779548","2021-06-22T08:41:00.000+0000"
"win02.internal.tmi.com","C:",1624351500,"43.09543087929718","2021-06-22T08:45:00.000+0000"
"win01.internal.tmi.com","C:",1624351560,"40.290785311631325","2021-06-22T08:46:00.000+0000"
"win01.internal.tmi.com","C:",1624351740,"37.64496278139585","2021-06-22T08:49:00.000+0000"
"win02.internal.tmi.com","C:",1624351740,"36.58501092926077","2021-06-22T08:49:00.000+0000"
"win01.internal.tmi.com","C:",1624351980,"44.27592040156335","2021-06-22T08:53:00.000+0000"
"win02.internal.tmi.com","C:",1624352040,"40.71059769947085","2021-06-22T08:54:00.000+0000"
"win02.internal.tmi.com","C:",1624352340,"37.3543356005425","2021-06-22T08:59:00.000+0000"
"win01.internal.tmi.com","C:",1624352460,"40.68379596293989","2021-06-22T09:01:00.000+0000"
"win02.internal.tmi.com","C:",1624352700,"39.67598487911409","2021-06-22T09:05:00.000+0000"
"win01.internal.tmi.com","C:",1624352760,"36.77223483029472","2021-06-22T09:06:00.000+0000"
"win02.internal.tmi.com","C:",1624352940,"38.83073511047063","2021-06-22T09:09:00.000+0000"
"win01.internal.tmi.com","C:",1624353000,"39.31541119547149","2021-06-22T09:10:00.000+0000"
"win01.internal.tmi.com","C:",1624353300,"38.469351952844406","2021-06-22T09:15:00.000+0000"
"win02.internal.tmi.com","C:",1624353360,"43.92363600007035","2021-06-22T09:16:00.000+0000"
"win02.internal.tmi.com","C:",1624353600,"37.53983141691021","2021-06-22T09:20:00.000+0000"
"win01.internal.tmi.com","C:",1624353660,"44.20403605263094","2021-06-22T09:21:00.000+0000"
"win01.internal.tmi.com","C:",1624353720,"35.50425498440434","2021-06-22T09:22:00.000+0000"
"win02.internal.tmi.com","C:",1624353960,"43.66885548561085","2021-06-22T09:26:00.000+0000"
"win02.internal.tmi.com","C:",1624354080,"35.30513374041519","2021-06-22T09:28:00.000+0000"
"win01.internal.tmi.com","C:",1624354260,"43.08954616834562","2021-06-22T09:31:00.000+0000"
"win01.internal.tmi.com","C:",1624354380,"42.91705610385362","2021-06-22T09:33:00.000+0000"
"win02.internal.tmi.com","C:",1624354380,"43.350131427366975","2021-06-22T09:33:00.000+0000"
"win01.internal.tmi.com","C:",1624354680,"35.5870978966031","2021-06-22T09:38:00.000+0000"
"win02.internal.tmi.com","C:",1624354860,"43.47646239861106","2021-06-22T09:41:00.000+0000"
"win01.internal.tmi.com","C:",1624355100,"43.1532559932361","2021-06-22T09:45:00.000+0000"
"win02.internal.tmi.com","C:",1624355100,"35.42675575582873","2021-06-22T09:45:00.000+0000"
"win02.internal.tmi.com","C:",1624355340,"45.013843013520855","2021-06-22T09:49:00.000+0000"
"win01.internal.tmi.com","C:",1624355400,"40.79245019880492","2021-06-22T09:50:00.000+0000"
"win01.internal.tmi.com","C:",1624355580,"36.037143419976196","2021-06-22T09:53:00.000+0000"
"win02.internal.tmi.com","C:",1624355700,"36.735792191478346","2021-06-22T09:55:00.000+0000"
"win02.internal.tmi.com","C:",1624355880,"44.913086871509634","2021-06-22T09:58:00.000+0000"
"win01.internal.tmi.com","C:",1624356060,"42.80497224723327","2021-06-22T10:01:00.000+0000"
"win01.internal.tmi.com","C:",1624356180,"44.51503539364701","2021-06-22T10:03:00.000+0000"
"win02.internal.tmi.com","C:",1624356240,"43.72545419650745","2021-06-22T10:04:00.000+0000"
"win01.internal.tmi.com","C:",1624356420,"39.615802858682315","2021-06-22T10:07:00.000+0000"
"win02.internal.tmi.com","C:",1624356540,"41.76329858220355","2021-06-22T10:09:00.000+0000"
"win01.internal.tmi.com","C:",1624356780,"40.75347394061799","2021-06-22T10:13:00.000+0000"
"win02.internal.tmi.com","C:",1624356840,"43.17180396570096","2021-06-22T10:14:00.000+0000"
"win02.internal.tmi.com","C:",1624356960,"42.58745263270491","2021-06-22T10:16:00.000+0000"
"win01.internal.tmi.com","C:",1624357020,"39.52495257302342","2021-06-22T10:17:00.000+0000"
"win02.internal.tmi.com","C:",1624357260,"41.11142776871326","2021-06-22T10:21:00.000+0000"
"win01.internal.tmi.com","C:",1624357320,"38.25403989031169","2021-06-22T10:22:00.000+0000"
"win02.internal.tmi.com","C:",1624357560,"43.359326317964744","2021-06-22T10:26:00.000+0000"
"win01.internal.tmi.com","C:",1624357680,"35.84028148132534","2021-06-22T10:28:00.000+0000"
"win01.internal.tmi.com","C:",1624357860,"45.162635678265794","2021-06-22T10:31:00.000+0000"
"win02.internal.tmi.com","C:",1624357860,"37.45577529518676","2021-06-22T10:31:00.000+0000"
"win01.internal.tmi.com","C:",1624358340,"35.91389607036449","2021-06-22T10:39:00.000+0000"
"win02.internal.tmi.com","C:",1624358340,"39.98942666276979","2021-06-22T10:39:00.000+0000"
"win01.internal.tmi.com","C:",1624358520,"39.13919444492052","2021-06-22T10:42:00.000+0000"
"win02.internal.tmi.com","C:",1624358640,"43.486421132578","2021-06-22T10:44:00.000+0000"
"win02.internal.tmi.com","C:",1624358760,"35.72854005357318","2021-06-22T10:46:00.000+0000"
"win01.internal.tmi.com","C:",1624358940,"43.805477300486885","2021-06-22T10:49:00.000+0000"
"win02.internal.tmi.com","C:",1624358940,"36.130530587052874","2021-06-22T10:49:00.000+0000"
"win01.internal.tmi.com","C:",1624359180,"38.20952941537033","2021-06-22T10:53:00.000+0000"
"win02.internal.tmi.com","C:",1624359300,"41.49578818873694","2021-06-22T10:55:00.000+0000"
"win01.internal.tmi.com","C:",1624359360,"41.763102543903834","2021-06-22T10:56:00.000+0000"
"win02.internal.tmi.com","C:",1624359600,"38.21918515996802","2021-06-22T11:00:00.000+0000"
"win01.internal.tmi.com","C:",1624359660,"38.87796796597028","2021-06-22T11:01:00.000+0000"
"win01.internal.tmi.com","C:",1624359960,"41.36037680467368","2021-06-22T11:06:00.000+0000"
"win02.internal.tmi.com","C:",1624359960,"44.175873641442706","2021-06-22T11:06:00.000+0000"
"win01.internal.tmi.com","C:",1624360260,"40.33571855662155","2021-06-22T11:11:00.000+0000"
"win02.internal.tmi.com","C:",1624360380,"29.270842240535316","2021-06-22T11:13:00.000+0000"
"win01.internal.tmi.com","C:",1624360440,"32.139579174227435","2021-06-22T11:14:00.000+0000"
"win02.internal.tmi.com","C:",1624360560,"28.949381594974525","2021-06-22T11:16:00.000+0000"
"win01.internal.tmi.com","C:",1624360860,"33.97267311353064","2021-06-22T11:21:00.000+0000"
"win02.internal.tmi.com","C:",1624360980,"29.55922887720493","2021-06-22T11:23:00.000+0000"
"win01.internal.tmi.com","C:",1624361040,"38.09739372263249","2021-06-22T11:24:00.000+0000"
"win02.internal.tmi.com","C:",1624361160,"41.909280291358186","2021-06-22T11:26:00.000+0000"
"win01.internal.tmi.com","C:",1624361340,"41.55665886701999","2021-06-22T11:29:00.000+0000"
"win02.internal.tmi.com","C:",1624361340,"37.45875582177348","2021-06-22T11:29:00.000+0000"
"win01.internal.tmi.com","C:",1624361640,"36.65750946542616","2021-06-22T11:34:00.000+0000"
"win02.internal.tmi.com","C:",1624361760,"37.42097139423856","2021-06-22T11:36:00.000+0000"
"win02.internal.tmi.com","C:",1624362120,"43.07123607397909","2021-06-22T11:42:00.000+0000"
"win01.internal.tmi.com","C:",1624362180,"37.16875104007745","2021-06-22T11:43:00.000+0000"
"win01.internal.tmi.com","C:",1624362240,"38.69110539602536","2021-06-22T11:44:00.000+0000"
"win02.internal.tmi.com","C:",1624362240,"35.47571291878238","2021-06-22T11:44:00.000+0000"
"win01.internal.tmi.com","C:",1624362480,"39.73737731877435","2021-06-22T11:48:00.000+0000"
"win02.internal.tmi.com","C:",1624362720,"40.41864709280845","2021-06-22T11:52:00.000+0000"
"win01.internal.tmi.com","C:",1624362780,"37.19551609994512","2021-06-22T11:53:00.000+0000"
"win02.internal.tmi.com","C:",1624362840,"42.13446261819223","2021-06-22T11:54:00.000+0000"
"win01.internal.tmi.com","C:",1624363080,"40.92026732883696","2021-06-22T11:58:00.000+0000"
"win02.internal.tmi.com","C:",1624363140,"36.666126433249005","2021-06-22T11:59:00.000+0000"
"win02.internal.tmi.com","C:",1624363440,"37.673074593604866","2021-06-22T12:04:00.000+0000"
"win01.internal.tmi.com","C:",1624363500,"36.15304983421477","2021-06-22T12:05:00.000+0000"
"win02.internal.tmi.com","C:",1624363680,"34.956390707113194","2021-06-22T12:08:00.000+0000"
"win01.internal.tmi.com","C:",1624363860,"45.144260504743855","2021-06-22T12:11:00.000+0000"
