Arn,"AvailabilityZones{}.SubnetId","AvailabilityZones{}.ZoneName",CanonicalHostedZoneId,CodeSha256,CodeSize,CreateDate,CreatedTime,CreationDate,DNSName,Description,FunctionArn,FunctionName,Handler,IpAddressType,LastModified,LoadBalancerArn,LoadBalancerName,LocationConstraint,"LoggingEnabled.TargetBucket","LoggingEnabled.TargetPrefix",MemorySize,Name,PackageType,PasswordLastUsed,Path,RevisionId,Role,"Rules{}.Expiration.Days","Rules{}.ID","Rules{}.NoncurrentVersionExpiration.NoncurrentDays","Rules{}.Status",Runtime,Scheme,"SecurityGroups{}","State.Code","TagSet{}.Key","TagSet{}.Value","Tags{}.Key","Tags{}.Value",Timeout,"TracingConfig.Mode",Type,UserId,UserName,Version,VpcId,"_raw","_time","account_id",adefaultForAz,"allocation_id","ami_launch_index",architecture,"association_id","associations{}.id","associations{}.subnet_id","attach_data.attach_time","attach_data.deleteOnTermination","attach_data.device","attach_data.id","attach_data.instance_id","attach_data.status","availability_zone","availability_zones{}","available_ip_address_count","aws_account_id","cidr_block","classic_link_enabled","client_token","cpu_cores","create_time","created_time","custom_tag","custom_tag_str",default,description,"dhcp_options_id",dns,"dns_name",domain,"ebs_optimized",encrypted,eventtype,fingerprint,"group_name","health_check.healthy_threshold","health_check.interval","health_check.target","health_check.timeout","health_check.unhealthy_threshold",host,hypervisor,"hypervisor_name",id,identity,"image_id","image_name",index,"instance_id","instance_lifecycle","instance_profile","instance_profile.arn","instance_profile.id","instance_tenancy","instance_type","instances{}.id","instances{}.instance_id","instances{}.state",iops,ip,"ip_address","is_default","is_public",item,kernel,"kernel_id","key_name","launch_time",linecount,"listeners{}.instance_port","listeners{}.instance_protocol","listeners{}.load_balancer_port","listeners{}.protocol","listeners{}.ssl_certificate_id",location,mapPublicIpOnLaunch,"mem_capacity",monitored,monitoring,"monitoring_state",name,"network_interface_id","network_interface_owner_id","nt_host","owner_alias","owner_id",persistent,placement,"placement_group","placement_tenancy",platform,"power_state","previous_state","previous_state_code","private_dns_name","private_ip_address","product_codes{}",progress,"public_dns_name","public_ip","ramdisk_id",reason,region,"root_device_name","root_device_type","security_groups{}",size,"snapshot_id",source,sourceDestCheck,"source_security_group.name",sourcetype,"splunk_server","splunk_server_group","spot_instance_request_id","sriov_net_support",startDate,"start_time",state,"state_code",status,"storage_capacity","subnet_id","subnets{}",tag,"tag::eventtype","tags.Name","tags.Owner","tags.Project","tags.aws:autoscaling:groupName","tags.aws:cloudformation:logical-id","tags.aws:cloudformation:stack-id","tags.aws:cloudformation:stack-name","tags.aws:ec2:fleet-id","tags.aws:ec2launchtemplate:id","tags.aws:ec2launchtemplate:version","tags.elbv2.k8s.aws/cluster","tags.ingress.k8s.aws/resource","tags.ingress.k8s.aws/stack","tags.k8s.io/cluster-autoscaler/enabled","tags.k8s.io/cluster-autoscaler/splunktshirtco-prod","tags.kubernetes.io/cluster/splunktshirtco-prod","tags.kubernetes.io/cluster/team1-o11ydemo","tags.kubernetes.io/role/elb","tags.kubernetes.io/role/internal-elb","tags.sim_realm","tags.sim_token","tags{}.Key","tags{}.Value",timestamp,"tmp_epochtime",type,"user_id","user_name",vendor,"vendor_account","vendor_product","vendor_region","virtual_network_id","virtual_subnet_id","virtualization_type","vm_id","vm_name","vm_os","vm_size","volume_id","volume_size","vpc_id",zone
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""attach_data"": {""attach_time"": ""2018-02-12T22:51:27.000Z"", ""deleteOnTermination"": ""false"", ""device"": ""/dev/sda1"", ""id"": ""vol-020343408eaae3bc0"", ""instance_id"": ""i-00e1470ba2e73a686"", ""status"": ""attached""}, ""encrypted"": false, ""type"": ""gp2"", ""id"": ""vol-020343408eaae3bc0"", ""status"": ""in-use"", ""snapshot_id"": ""snap-03723f9ebe245c0e1"", ""size"": 20, ""iops"": 100, ""tags"": {}, ""create_time"": ""2018-02-12T22:51:27.355Z"", ""zone"": ""us-east-2a""}","2021-10-01T20:37:30.800+0000",247484057327,,,,,,,,"2018-02-12T22:51:27.000Z",false,"/dev/sda1","vol-020343408eaae3bc0","i-00e1470ba2e73a686",attached,"us-east-2a",,,247484057327,,,,,"2018-02-12T22:51:27.355Z",,,,,,,,,,,false,"aws_ec2_inventory",,,,,,,,"ip-172-31-22-94.ec2.internal",,,"vol-020343408eaae3bc0",,,,aws,,,,,,,,,,,100,,,,,,,,,,1,,,,,,,,,,,,,,,"vol-020343408eaae3bc0",,,,,,,,,,,,,,,,,,,"us-east-2",,,,20,"snap-03723f9ebe245c0e1","us-east-2:ec2_volumes",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,"in-use",21474836480,,,"cloud
cloud_virtualization
inventory
virtualmachine","cloud
cloud_virtualization
inventory
virtualmachine",,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.8004572",gp2,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,"us-east-2a"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""attach_data"": {""attach_time"": ""2021-09-09T16:56:58.000Z"", ""deleteOnTermination"": ""true"", ""device"": ""/dev/xvda"", ""id"": ""vol-0183122651c509b3b"", ""instance_id"": ""i-008168aa6e2ac0d67"", ""status"": ""attached""}, ""encrypted"": false, ""type"": ""gp2"", ""id"": ""vol-0183122651c509b3b"", ""status"": ""in-use"", ""snapshot_id"": ""snap-0350fa19a1ac7579d"", ""size"": 8, ""iops"": 100, ""tags"": {}, ""create_time"": ""2021-09-09T16:56:58.576Z"", ""zone"": ""us-east-2b""}","2021-10-01T20:37:30.800+0000",247484057327,,,,,,,,"2021-09-09T16:56:58.000Z",true,"/dev/xvda","vol-0183122651c509b3b","i-008168aa6e2ac0d67",attached,"us-east-2b",,,247484057327,,,,,"2021-09-09T16:56:58.576Z",,,,,,,,,,,false,"aws_ec2_inventory",,,,,,,,"ip-172-31-22-94.ec2.internal",,,"vol-0183122651c509b3b",,,,aws,,,,,,,,,,,100,,,,,,,,,,1,,,,,,,,,,,,,,,"vol-0183122651c509b3b",,,,,,,,,,,,,,,,,,,"us-east-2",,,,8,"snap-0350fa19a1ac7579d","us-east-2:ec2_volumes",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,"in-use",8589934592,,,"cloud
cloud_virtualization
inventory
virtualmachine","cloud
cloud_virtualization
inventory
virtualmachine",,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.8004525",gp2,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,"us-east-2b"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""attach_data"": {""attach_time"": ""2021-09-08T22:15:04.000Z"", ""deleteOnTermination"": ""true"", ""device"": ""/dev/xvda"", ""id"": ""vol-05f66218bb2ed11cf"", ""instance_id"": ""i-03d852b7376596b6e"", ""status"": ""attached""}, ""encrypted"": false, ""type"": ""gp2"", ""id"": ""vol-05f66218bb2ed11cf"", ""status"": ""in-use"", ""snapshot_id"": ""snap-01c548378d7a48063"", ""size"": 20, ""iops"": 100, ""tags"": {}, ""create_time"": ""2021-09-08T22:15:04.881Z"", ""zone"": ""us-east-2b""}","2021-10-01T20:37:30.800+0000",247484057327,,,,,,,,"2021-09-08T22:15:04.000Z",true,"/dev/xvda","vol-05f66218bb2ed11cf","i-03d852b7376596b6e",attached,"us-east-2b",,,247484057327,,,,,"2021-09-08T22:15:04.881Z",,,,,,,,,,,false,"aws_ec2_inventory",,,,,,,,"ip-172-31-22-94.ec2.internal",,,"vol-05f66218bb2ed11cf",,,,aws,,,,,,,,,,,100,,,,,,,,,,1,,,,,,,,,,,,,,,"vol-05f66218bb2ed11cf",,,,,,,,,,,,,,,,,,,"us-east-2",,,,20,"snap-01c548378d7a48063","us-east-2:ec2_volumes",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,"in-use",21474836480,,,"cloud
cloud_virtualization
inventory
virtualmachine","cloud
cloud_virtualization
inventory
virtualmachine",,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.800447",gp2,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,"us-east-2b"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""attach_data"": {""attach_time"": ""2021-08-26T16:57:05.000Z"", ""deleteOnTermination"": ""true"", ""device"": ""/dev/xvda"", ""id"": ""vol-00c54fe1f2820b35e"", ""instance_id"": ""i-0c0f75fe75368f6c3"", ""status"": ""attached""}, ""encrypted"": false, ""type"": ""gp3"", ""id"": ""vol-00c54fe1f2820b35e"", ""status"": ""in-use"", ""snapshot_id"": ""snap-01c548378d7a48063"", ""size"": 80, ""iops"": 3000, ""tags"": {""alpha.eksctl.io/nodegroup-name"": ""ng-abec259b"", ""alpha.eksctl.io/nodegroup-type"": ""managed"", ""eks:cluster-name"": ""splunktshirtco-prod"", ""Name"": ""notsplunktshirtco-prod-ng-abec259b-Node"", ""eks:nodegroup-name"": ""ng-abec259b""}, ""create_time"": ""2021-08-26T16:57:05.151Z"", ""zone"": ""us-east-2b""}","2021-10-01T20:37:30.800+0000",247484057327,,,,,,,,"2021-08-26T16:57:05.000Z",true,"/dev/xvda","vol-00c54fe1f2820b35e","i-0c0f75fe75368f6c3",attached,"us-east-2b",,,247484057327,,,,,"2021-08-26T16:57:05.151Z",,"""alpha.eksctl.io/nodegroup-name"": ""ng-abec259b""
 ""alpha.eksctl.io/nodegroup-type"": ""managed""
 ""eks:cluster-name"": ""splunktshirtco-prod""
 ""Name"": ""notsplunktshirtco-prod-ng-abec259b-Node""
 ""eks:nodegroup-name"": ""ng-abec259b""","""alpha.eksctl.io/nodegroup-name"": ""ng-abec259b"", ""alpha.eksctl.io/nodegroup-type"": ""managed"", ""eks:cluster-name"": ""splunktshirtco-prod"", ""Name"": ""notsplunktshirtco-prod-ng-abec259b-Node"", ""eks:nodegroup-name"": ""ng-abec259b""",,,,,,,,false,"aws_ec2_inventory",,,,,,,,"ip-172-31-22-94.ec2.internal",,,"vol-00c54fe1f2820b35e",,,,aws,,,,,,,,,,,3000,,,,,,,,,,1,,,,,,,,,,,,,,,"vol-00c54fe1f2820b35e",,,,,,,,,,,,,,,,,,,"us-east-2",,,,80,"snap-01c548378d7a48063","us-east-2:ec2_volumes",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,"in-use",85899345920,,,"cloud
cloud_virtualization
inventory
virtualmachine","cloud
cloud_virtualization
inventory
virtualmachine","notsplunktshirtco-prod-ng-abec259b-Node",,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.8004332",gp3,,,AWS,247484057327,EC2,"us-east-2",,,,,"notsplunktshirtco-prod-ng-abec259b-Node",Unknown,,,,,"us-east-2b"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""attach_data"": {""attach_time"": ""2021-02-06T03:44:02.000Z"", ""deleteOnTermination"": ""true"", ""device"": ""/dev/xvda"", ""id"": ""vol-0836839546936d979"", ""instance_id"": ""i-0fec7db50d1ccfcd0"", ""status"": ""attached""}, ""encrypted"": false, ""type"": ""gp2"", ""id"": ""vol-0836839546936d979"", ""status"": ""in-use"", ""snapshot_id"": ""snap-0426ac168e3818bc3"", ""size"": 50, ""iops"": 150, ""tags"": {}, ""create_time"": ""2021-02-06T03:44:02.095Z"", ""zone"": ""us-east-2b""}","2021-10-01T20:37:30.800+0000",247484057327,,,,,,,,"2021-02-06T03:44:02.000Z",true,"/dev/xvda","vol-0836839546936d979","i-0fec7db50d1ccfcd0",attached,"us-east-2b",,,247484057327,,,,,"2021-02-06T03:44:02.095Z",,,,,,,,,,,false,"aws_ec2_inventory",,,,,,,,"ip-172-31-22-94.ec2.internal",,,"vol-0836839546936d979",,,,aws,,,,,,,,,,,150,,,,,,,,,,1,,,,,,,,,,,,,,,"vol-0836839546936d979",,,,,,,,,,,,,,,,,,,"us-east-2",,,,50,"snap-0426ac168e3818bc3","us-east-2:ec2_volumes",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,"in-use",53687091200,,,"cloud
cloud_virtualization
inventory
virtualmachine","cloud
cloud_virtualization
inventory
virtualmachine",,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.8004258",gp2,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,"us-east-2b"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""attach_data"": {""attach_time"": ""2021-08-26T16:57:04.000Z"", ""deleteOnTermination"": ""true"", ""device"": ""/dev/xvda"", ""id"": ""vol-00d4d19537973ea70"", ""instance_id"": ""i-096d29629980c092f"", ""status"": ""attached""}, ""encrypted"": false, ""type"": ""gp3"", ""id"": ""vol-00d4d19537973ea70"", ""status"": ""in-use"", ""snapshot_id"": ""snap-01c548378d7a48063"", ""size"": 80, ""iops"": 3000, ""tags"": {""Name"": ""notsplunktshirtco-prod-ng-abec259b-Node"", ""eks:nodegroup-name"": ""ng-abec259b"", ""alpha.eksctl.io/nodegroup-type"": ""managed"", ""eks:cluster-name"": ""splunktshirtco-prod"", ""alpha.eksctl.io/nodegroup-name"": ""ng-abec259b""}, ""create_time"": ""2021-08-26T16:57:04.665Z"", ""zone"": ""us-east-2c""}","2021-10-01T20:37:30.800+0000",247484057327,,,,,,,,"2021-08-26T16:57:04.000Z",true,"/dev/xvda","vol-00d4d19537973ea70","i-096d29629980c092f",attached,"us-east-2c",,,247484057327,,,,,"2021-08-26T16:57:04.665Z",,"""Name"": ""notsplunktshirtco-prod-ng-abec259b-Node""
 ""eks:nodegroup-name"": ""ng-abec259b""
 ""alpha.eksctl.io/nodegroup-type"": ""managed""
 ""eks:cluster-name"": ""splunktshirtco-prod""
 ""alpha.eksctl.io/nodegroup-name"": ""ng-abec259b""","""Name"": ""notsplunktshirtco-prod-ng-abec259b-Node"", ""eks:nodegroup-name"": ""ng-abec259b"", ""alpha.eksctl.io/nodegroup-type"": ""managed"", ""eks:cluster-name"": ""splunktshirtco-prod"", ""alpha.eksctl.io/nodegroup-name"": ""ng-abec259b""",,,,,,,,false,"aws_ec2_inventory",,,,,,,,"ip-172-31-22-94.ec2.internal",,,"vol-00d4d19537973ea70",,,,aws,,,,,,,,,,,3000,,,,,,,,,,1,,,,,,,,,,,,,,,"vol-00d4d19537973ea70",,,,,,,,,,,,,,,,,,,"us-east-2",,,,80,"snap-01c548378d7a48063","us-east-2:ec2_volumes",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,"in-use",85899345920,,,"cloud
cloud_virtualization
inventory
virtualmachine","cloud
cloud_virtualization
inventory
virtualmachine","notsplunktshirtco-prod-ng-abec259b-Node",,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.8002133",gp3,,,AWS,247484057327,EC2,"us-east-2",,,,,"notsplunktshirtco-prod-ng-abec259b-Node",Unknown,,,,,"us-east-2c"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""attach_data"": {""attach_time"": ""2021-06-29T12:40:11.000Z"", ""deleteOnTermination"": ""true"", ""device"": ""/dev/sda1"", ""id"": ""vol-003132ab114aa6e76"", ""instance_id"": ""i-0d0d8bd6c8b5040c5"", ""status"": ""attached""}, ""encrypted"": false, ""type"": ""gp2"", ""id"": ""vol-003132ab114aa6e76"", ""status"": ""in-use"", ""snapshot_id"": ""snap-014f7a5e1d8cb8d39"", ""size"": 100, ""iops"": 300, ""tags"": {}, ""create_time"": ""2021-06-29T12:40:12.019Z"", ""zone"": ""us-east-2c""}","2021-10-01T20:37:30.800+0000",247484057327,,,,,,,,"2021-06-29T12:40:11.000Z",true,"/dev/sda1","vol-003132ab114aa6e76","i-0d0d8bd6c8b5040c5",attached,"us-east-2c",,,247484057327,,,,,"2021-06-29T12:40:12.019Z",,,,,,,,,,,false,"aws_ec2_inventory",,,,,,,,"ip-172-31-22-94.ec2.internal",,,"vol-003132ab114aa6e76",,,,aws,,,,,,,,,,,300,,,,,,,,,,1,,,,,,,,,,,,,,,"vol-003132ab114aa6e76",,,,,,,,,,,,,,,,,,,"us-east-2",,,,100,"snap-014f7a5e1d8cb8d39","us-east-2:ec2_volumes",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,"in-use",107374182400,,,"cloud
cloud_virtualization
inventory
virtualmachine","cloud
cloud_virtualization
inventory
virtualmachine",,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.8002071",gp2,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,"us-east-2c"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""attach_data"": {""attach_time"": ""2021-06-10T18:40:31.000Z"", ""deleteOnTermination"": ""true"", ""device"": ""/dev/sda1"", ""id"": ""vol-08411edc07b39dcff"", ""instance_id"": ""i-01c6254a4bf922ba5"", ""status"": ""attached""}, ""encrypted"": false, ""type"": ""gp2"", ""id"": ""vol-08411edc07b39dcff"", ""status"": ""in-use"", ""snapshot_id"": ""snap-04e912a474a57b607"", ""size"": 100, ""iops"": 300, ""tags"": {}, ""create_time"": ""2021-06-10T18:40:31.939Z"", ""zone"": ""us-east-2c""}","2021-10-01T20:37:30.800+0000",247484057327,,,,,,,,"2021-06-10T18:40:31.000Z",true,"/dev/sda1","vol-08411edc07b39dcff","i-01c6254a4bf922ba5",attached,"us-east-2c",,,247484057327,,,,,"2021-06-10T18:40:31.939Z",,,,,,,,,,,false,"aws_ec2_inventory",,,,,,,,"ip-172-31-22-94.ec2.internal",,,"vol-08411edc07b39dcff",,,,aws,,,,,,,,,,,300,,,,,,,,,,1,,,,,,,,,,,,,,,"vol-08411edc07b39dcff",,,,,,,,,,,,,,,,,,,"us-east-2",,,,100,"snap-04e912a474a57b607","us-east-2:ec2_volumes",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,"in-use",107374182400,,,"cloud
cloud_virtualization
inventory
virtualmachine","cloud
cloud_virtualization
inventory
virtualmachine",,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.8002007",gp2,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,"us-east-2c"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""attach_data"": {""attach_time"": ""2021-04-05T19:25:38.000Z"", ""deleteOnTermination"": ""true"", ""device"": ""/dev/sda1"", ""id"": ""vol-02fb2bb058cdd5bf3"", ""instance_id"": ""i-069aafa886fe2bb82"", ""status"": ""attached""}, ""encrypted"": false, ""type"": ""gp2"", ""id"": ""vol-02fb2bb058cdd5bf3"", ""status"": ""in-use"", ""snapshot_id"": ""snap-040c79a6a9c696098"", ""size"": 100, ""iops"": 300, ""tags"": {}, ""create_time"": ""2021-04-05T19:25:38.878Z"", ""zone"": ""us-east-2c""}","2021-10-01T20:37:30.800+0000",247484057327,,,,,,,,"2021-04-05T19:25:38.000Z",true,"/dev/sda1","vol-02fb2bb058cdd5bf3","i-069aafa886fe2bb82",attached,"us-east-2c",,,247484057327,,,,,"2021-04-05T19:25:38.878Z",,,,,,,,,,,false,"aws_ec2_inventory",,,,,,,,"ip-172-31-22-94.ec2.internal",,,"vol-02fb2bb058cdd5bf3",,,,aws,,,,,,,,,,,300,,,,,,,,,,1,,,,,,,,,,,,,,,"vol-02fb2bb058cdd5bf3",,,,,,,,,,,,,,,,,,,"us-east-2",,,,100,"snap-040c79a6a9c696098","us-east-2:ec2_volumes",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,"in-use",107374182400,,,"cloud
cloud_virtualization
inventory
virtualmachine","cloud
cloud_virtualization
inventory
virtualmachine",,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.800188",gp2,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,"us-east-2c"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""name"": ""sw_strats"", ""fingerprint"": ""49:23:01:1d:38:b7:36:ae:89:2e:ad:e5:ea:a2:94:db""}","2021-10-01T20:37:30.775+0000",247484057327,,,,,,,,,,,,,,,,,247484057327,,,,,,,,,,,,,,,,,,"49:23:01:1d:38:b7:36:ae:89:2e:ad:e5:ea:a2:94:db",,,,,,,"ip-172-31-22-94.ec2.internal",,,,,,,aws,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,"sw_strats",,,,,,,,,,,,,,,,,,,,,,"us-east-2",,,,,,"us-east-2:ec2_key_pairs",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.7759175",,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""name"": ""o11y-public"", ""fingerprint"": ""ca:df:e7:87:bd:5d:ec:2e:0c:77:b5:c6:05:83:f8:58""}","2021-10-01T20:37:30.775+0000",247484057327,,,,,,,,,,,,,,,,,247484057327,,,,,,,,,,,,,,,,,,"ca:df:e7:87:bd:5d:ec:2e:0c:77:b5:c6:05:83:f8:58",,,,,,,"ip-172-31-22-94.ec2.internal",,,,,,,aws,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,"o11y-public",,,,,,,,,,,,,,,,,,,,,,"us-east-2",,,,,,"us-east-2:ec2_key_pairs",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.7759137",,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""name"": ""kyle-pair"", ""fingerprint"": ""07:23:17:48:b7:d0:ea:44:cc:85:17:ee:50:b4:ce:9e:f9:49:b5:3b""}","2021-10-01T20:37:30.775+0000",247484057327,,,,,,,,,,,,,,,,,247484057327,,,,,,,,,,,,,,,,,,"07:23:17:48:b7:d0:ea:44:cc:85:17:ee:50:b4:ce:9e:f9:49:b5:3b",,,,,,,"ip-172-31-22-94.ec2.internal",,,,,,,aws,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,"kyle-pair",,,,,,,,,,,,,,,,,,,,,,"us-east-2",,,,,,"us-east-2:ec2_key_pairs",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.7759092",,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""name"": ""emilypub"", ""fingerprint"": ""6b:de:85:4b:3e:32:15:84:90:e2:3b:34:b9:34:9a:40:e1:63:66:35""}","2021-10-01T20:37:30.775+0000",247484057327,,,,,,,,,,,,,,,,,247484057327,,,,,,,,,,,,,,,,,,"6b:de:85:4b:3e:32:15:84:90:e2:3b:34:b9:34:9a:40:e1:63:66:35",,,,,,,"ip-172-31-22-94.ec2.internal",,,,,,,aws,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,emilypub,,,,,,,,,,,,,,,,,,,,,,"us-east-2",,,,,,"us-east-2:ec2_key_pairs",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.7759047",,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""name"": ""emea_cse"", ""fingerprint"": ""29:c8:70:ca:41:92:d9:f9:51:95:72:92:75:ba:c7:7c:f3:bf:00:29""}","2021-10-01T20:37:30.775+0000",247484057327,,,,,,,,,,,,,,,,,247484057327,,,,,,,,,,,,,,,,,,"29:c8:70:ca:41:92:d9:f9:51:95:72:92:75:ba:c7:7c:f3:bf:00:29",,,,,,,"ip-172-31-22-94.ec2.internal",,,,,,,aws,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,"emea_cse",,,,,,,,,,,,,,,,,,,,,,"us-east-2",,,,,,"us-east-2:ec2_key_pairs",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.7759",,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""name"": ""botn_v4_phantom"", ""fingerprint"": ""29:84:d2:a2:64:82:83:ef:07:af:a8:fc:a6:b6:37:f8:25:ef:f4:46""}","2021-10-01T20:37:30.775+0000",247484057327,,,,,,,,,,,,,,,,,247484057327,,,,,,,,,,,,,,,,,,"29:84:d2:a2:64:82:83:ef:07:af:a8:fc:a6:b6:37:f8:25:ef:f4:46",,,,,,,"ip-172-31-22-94.ec2.internal",,,,,,,aws,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,"botn_v4_phantom",,,,,,,,,,,,,,,,,,,,,,"us-east-2",,,,,,"us-east-2:ec2_key_pairs",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.7758958",,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""account_id"": ""247484057327"", ""region"": ""us-east-2"", ""name"": ""botn_imt_workshop"", ""fingerprint"": ""1f:97:53:da:22:a6:03:1d:e2:8b:a6:6a:9d:2e:f4:91:e9:2c:77:57""}","2021-10-01T20:37:30.775+0000",247484057327,,,,,,,,,,,,,,,,,247484057327,,,,,,,,,,,,,,,,,,"1f:97:53:da:22:a6:03:1d:e2:8b:a6:6a:9d:2e:f4:91:e9:2c:77:57",,,,,,,"ip-172-31-22-94.ec2.internal",,,,,,,aws,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,"botn_imt_workshop",,,,,,,,,,,,,,,,,,,,,,"us-east-2",,,,,,"us-east-2:ec2_key_pairs",,,"aws:description","ip-172-31-29-27.ec2.internal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,"1633120650.7758913",,,,AWS,247484057327,EC2,"us-east-2",,,,,,Unknown,,,,,
