"_bkt","_cd","_eventtype_color","_indextime","_raw","_serial","_si","_sourcetype","_subsecond","_time","cpu_pct",eventtype,host,index,linecount,"metric.labels.instance_name","metric.type",metricKind,"points{}.interval.endTime","points{}.interval.startTime","points{}.value.doubleValue",punct,"resource.labels.instance_id","resource.labels.project_id","resource.labels.zone","resource.type",source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timestamp,valueType
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2384176",,1643362793,"{""metric"": {""labels"": {""instance_name"": ""db-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""project_id"": ""adept-lodge-251409"", ""instance_id"": ""6850204215896052188"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:37:00Z"", ""endTime"": ""2022-01-28T09:37:00Z""}, ""value"": {""doubleValue"": 0.006655894079056897}}]}",21,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362620.0","0.006655894079056897",,None,"gcp_metrics",1,"db-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:37:00Z","2022-01-28T09:37:00Z","0.006655894079056897","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",6850204215896052188,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2384161",,1643362793,"{""metric"": {""labels"": {""instance_name"": ""db""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""project_id"": ""adept-lodge-251409"", ""instance_id"": ""5549871715636060291""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:37:00Z"", ""endTime"": ""2022-01-28T09:37:00Z""}, ""value"": {""doubleValue"": 0.13240227554415468}}]}",22,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362620.0","0.13240227554415468",,None,"gcp_metrics",1,db,"compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:37:00Z","2022-01-28T09:37:00Z","0.13240227554415468","{"""":_{"""":_{"""":_""""},_"""":_""..///""},_"""":_{"""":_"""",_"""":",5549871715636060291,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2384111",,1643362789,"{""metric"": {""labels"": {""instance_name"": ""app-instance-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""instance_id"": ""2859763823601143122"", ""project_id"": ""pauld-gcp-project"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:37:00Z"", ""endTime"": ""2022-01-28T09:37:00Z""}, ""value"": {""doubleValue"": 0.0006884430650058467}}]}",23,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362620.0","0.0006884430650058467",,None,"gcp_metrics",1,"app-instance-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:37:00Z","2022-01-28T09:37:00Z","0.0006884430650058467","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2859763823601143122,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2383680",,1643362609,"{""metric"": {""labels"": {""instance_name"": ""db-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""instance_id"": ""6850204215896052188"", ""project_id"": ""adept-lodge-251409""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:34:00Z"", ""endTime"": ""2022-01-28T09:34:00Z""}, ""value"": {""doubleValue"": 0.004996740158976346}}]}",24,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362440.0","0.004996740158976346",,None,"gcp_metrics",1,"db-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:34:00Z","2022-01-28T09:34:00Z","0.004996740158976346","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",6850204215896052188,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2383665",,1643362609,"{""metric"": {""labels"": {""instance_name"": ""db""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""project_id"": ""adept-lodge-251409"", ""instance_id"": ""5549871715636060291"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:34:00Z"", ""endTime"": ""2022-01-28T09:34:00Z""}, ""value"": {""doubleValue"": 1.2778071778063653}}]}",25,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362440.0","1.2778071778063653",,None,"gcp_metrics",1,db,"compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:34:00Z","2022-01-28T09:34:00Z","1.2778071778063653","{"""":_{"""":_{"""":_""""},_"""":_""..///""},_"""":_{"""":_"""",_"""":",5549871715636060291,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2383632",,1643362609,"{""metric"": {""labels"": {""instance_name"": ""app-instance-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""instance_id"": ""2859763823601143122"", ""project_id"": ""pauld-gcp-project"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:34:00Z"", ""endTime"": ""2022-01-28T09:34:00Z""}, ""value"": {""doubleValue"": 0.00041391678441489904}}]}",26,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362440.0","0.00041391678441489904",,None,"gcp_metrics",1,"app-instance-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:34:00Z","2022-01-28T09:34:00Z","0.00041391678441489904","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2859763823601143122,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2383252",,1643362432,"{""metric"": {""labels"": {""instance_name"": ""db-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""project_id"": ""adept-lodge-251409"", ""instance_id"": ""6850204215896052188""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:31:00Z"", ""endTime"": ""2022-01-28T09:31:00Z""}, ""value"": {""doubleValue"": 0.007010338375746746}}]}",27,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362260.0","0.007010338375746746",,None,"gcp_metrics",1,"db-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:31:00Z","2022-01-28T09:31:00Z","0.007010338375746746","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",6850204215896052188,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2383237",,1643362432,"{""metric"": {""labels"": {""instance_name"": ""db""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""project_id"": ""adept-lodge-251409"", ""instance_id"": ""5549871715636060291"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:31:00Z"", ""endTime"": ""2022-01-28T09:31:00Z""}, ""value"": {""doubleValue"": 0.8467018056169763}}]}",28,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362260.0","0.8467018056169763",,None,"gcp_metrics",1,db,"compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:31:00Z","2022-01-28T09:31:00Z","0.8467018056169763","{"""":_{"""":_{"""":_""""},_"""":_""..///""},_"""":_{"""":_"""",_"""":",5549871715636060291,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2383187",,1643362429,"{""metric"": {""labels"": {""instance_name"": ""app-instance-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""project_id"": ""pauld-gcp-project"", ""instance_id"": ""2859763823601143122""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:31:00Z"", ""endTime"": ""2022-01-28T09:31:00Z""}, ""value"": {""doubleValue"": 0.00043625936550763337}}]}",29,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362260.0","0.00043625936550763337",,None,"gcp_metrics",1,"app-instance-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:31:00Z","2022-01-28T09:31:00Z","0.00043625936550763337","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2859763823601143122,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2382891",,1643362251,"{""metric"": {""labels"": {""instance_name"": ""db-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""instance_id"": ""6850204215896052188"", ""project_id"": ""adept-lodge-251409"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:28:00Z"", ""endTime"": ""2022-01-28T09:28:00Z""}, ""value"": {""doubleValue"": 0.007406186202694442}}]}",30,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362080.0","0.007406186202694442",,None,"gcp_metrics",1,"db-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:28:00Z","2022-01-28T09:28:00Z","0.007406186202694442","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",6850204215896052188,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2382876",,1643362251,"{""metric"": {""labels"": {""instance_name"": ""db""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""instance_id"": ""5549871715636060291"", ""project_id"": ""adept-lodge-251409""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:28:00Z"", ""endTime"": ""2022-01-28T09:28:00Z""}, ""value"": {""doubleValue"": 0.02238897229738844}}]}",31,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362080.0","0.02238897229738844",,None,"gcp_metrics",1,db,"compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:28:00Z","2022-01-28T09:28:00Z","0.02238897229738844","{"""":_{"""":_{"""":_""""},_"""":_""..///""},_"""":_{"""":_"""",_"""":",5549871715636060291,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2382843",,1643362249,"{""metric"": {""labels"": {""instance_name"": ""app-instance-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""project_id"": ""pauld-gcp-project"", ""zone"": ""us-central1-a"", ""instance_id"": ""2859763823601143122""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:28:00Z"", ""endTime"": ""2022-01-28T09:28:00Z""}, ""value"": {""doubleValue"": 0.00048763804797123574}}]}",32,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643362080.0","0.00048763804797123574",,None,"gcp_metrics",1,"app-instance-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:28:00Z","2022-01-28T09:28:00Z","0.00048763804797123574","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2859763823601143122,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2382429",,1643362070,"{""metric"": {""labels"": {""instance_name"": ""db-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""instance_id"": ""6850204215896052188"", ""project_id"": ""adept-lodge-251409"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:25:00Z"", ""endTime"": ""2022-01-28T09:25:00Z""}, ""value"": {""doubleValue"": 0.1344619863509609}}]}",33,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643361900.0","0.1344619863509609",,None,"gcp_metrics",1,"db-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:25:00Z","2022-01-28T09:25:00Z","0.1344619863509609","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",6850204215896052188,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2382414",,1643362070,"{""metric"": {""labels"": {""instance_name"": ""db""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""instance_id"": ""5549871715636060291"", ""zone"": ""us-central1-a"", ""project_id"": ""adept-lodge-251409""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:25:00Z"", ""endTime"": ""2022-01-28T09:25:00Z""}, ""value"": {""doubleValue"": 0.00912637301128901}}]}",34,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643361900.0","0.00912637301128901",,None,"gcp_metrics",1,db,"compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:25:00Z","2022-01-28T09:25:00Z","0.00912637301128901","{"""":_{"""":_{"""":_""""},_"""":_""..///""},_"""":_{"""":_"""",_"""":",5549871715636060291,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2382398",,1643362069,"{""metric"": {""labels"": {""instance_name"": ""app-instance-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""instance_id"": ""2859763823601143122"", ""project_id"": ""pauld-gcp-project"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:25:00Z"", ""endTime"": ""2022-01-28T09:25:00Z""}, ""value"": {""doubleValue"": 0.0004943556528021512}}]}",35,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643361900.0","0.0004943556528021512",,None,"gcp_metrics",1,"app-instance-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:25:00Z","2022-01-28T09:25:00Z","0.0004943556528021512","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2859763823601143122,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2382003",,1643361891,"{""metric"": {""labels"": {""instance_name"": ""db-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""instance_id"": ""6850204215896052188"", ""project_id"": ""adept-lodge-251409""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:22:00Z"", ""endTime"": ""2022-01-28T09:22:00Z""}, ""value"": {""doubleValue"": 0.005864447597349217}}]}",36,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643361720.0","0.005864447597349217",,None,"gcp_metrics",1,"db-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:22:00Z","2022-01-28T09:22:00Z","0.005864447597349217","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",6850204215896052188,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2381988",,1643361891,"{""metric"": {""labels"": {""instance_name"": ""db""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""project_id"": ""adept-lodge-251409"", ""instance_id"": ""5549871715636060291"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:22:00Z"", ""endTime"": ""2022-01-28T09:22:00Z""}, ""value"": {""doubleValue"": 0.008133923730444317}}]}",37,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643361720.0","0.008133923730444317",,None,"gcp_metrics",1,db,"compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:22:00Z","2022-01-28T09:22:00Z","0.008133923730444317","{"""":_{"""":_{"""":_""""},_"""":_""..///""},_"""":_{"""":_"""",_"""":",5549871715636060291,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2381955",,1643361889,"{""metric"": {""labels"": {""instance_name"": ""app-instance-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""project_id"": ""pauld-gcp-project"", ""instance_id"": ""2859763823601143122"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:22:00Z"", ""endTime"": ""2022-01-28T09:22:00Z""}, ""value"": {""doubleValue"": 0.0005442595188933788}}]}",38,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643361720.0","0.0005442595188933788",,None,"gcp_metrics",1,"app-instance-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:22:00Z","2022-01-28T09:22:00Z","0.0005442595188933788","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2859763823601143122,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2381456",,1643361712,"{""metric"": {""labels"": {""instance_name"": ""db-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""project_id"": ""adept-lodge-251409"", ""instance_id"": ""6850204215896052188""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:19:00Z"", ""endTime"": ""2022-01-28T09:19:00Z""}, ""value"": {""doubleValue"": 0.006753292522768343}}]}",39,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643361540.0","0.006753292522768343",,None,"gcp_metrics",1,"db-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:19:00Z","2022-01-28T09:19:00Z","0.006753292522768343","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",6850204215896052188,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2381441",,1643361712,"{""metric"": {""labels"": {""instance_name"": ""db""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""zone"": ""us-central1-a"", ""project_id"": ""adept-lodge-251409"", ""instance_id"": ""5549871715636060291""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:19:00Z"", ""endTime"": ""2022-01-28T09:19:00Z""}, ""value"": {""doubleValue"": 0.008123037128461874}}]}",40,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643361540.0","0.008123037128461874",,None,"gcp_metrics",1,db,"compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:19:00Z","2022-01-28T09:19:00Z","0.008123037128461874","{"""":_{"""":_{"""":_""""},_"""":_""..///""},_"""":_{"""":_"""",_"""":",5549871715636060291,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2381425",,1643361709,"{""metric"": {""labels"": {""instance_name"": ""app-instance-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""project_id"": ""pauld-gcp-project"", ""instance_id"": ""2859763823601143122"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:19:00Z"", ""endTime"": ""2022-01-28T09:19:00Z""}, ""value"": {""doubleValue"": 0.00044404502175747024}}]}",41,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643361540.0","0.00044404502175747024",,None,"gcp_metrics",1,"app-instance-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:19:00Z","2022-01-28T09:19:00Z","0.00044404502175747024","{"""":_{"""":_{"""":_""--""},_"""":_""..///""},_"""":_{"""":_"""",_""",2859763823601143122,"pauld-gcp-project","us-central1-a","gce_instance","pauld-gcp-project:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
"gcp_metrics~0~FF2D585F-A9D3-4BB3-B752-80C3045D397A","0:2381112",,1643361530,"{""metric"": {""labels"": {""instance_name"": ""db-2""}, ""type"": ""compute.googleapis.com/instance/cpu/utilization""}, ""resource"": {""type"": ""gce_instance"", ""labels"": {""project_id"": ""adept-lodge-251409"", ""instance_id"": ""6850204215896052188"", ""zone"": ""us-central1-a""}}, ""metricKind"": ""GAUGE"", ""valueType"": ""DOUBLE"", ""points"": [{""interval"": {""startTime"": ""2022-01-28T09:16:00Z"", ""endTime"": ""2022-01-28T09:16:00Z""}, ""value"": {""doubleValue"": 0.034000553054352164}}]}",42,"ip-172-31-43-68.eu-west-1.compute.internal
gcp_metrics","google:gcp:monitoring",".0","1643361360.0","0.034000553054352164",,None,"gcp_metrics",1,"db-2","compute.googleapis.com/instance/cpu/utilization",GAUGE,"2022-01-28T09:16:00Z","2022-01-28T09:16:00Z","0.034000553054352164","{"""":_{"""":_{"""":_""-""},_"""":_""..///""},_"""":_{"""":_"""",_""""",6850204215896052188,"adept-lodge-251409","us-central1-a","gce_instance","adept-lodge-251409:compute.googleapis.com/instance/cpu/utilization","google:gcp:monitoring","ip-172-31-43-68.eu-west-1.compute.internal",,,,none,DOUBLE
